택배번호,출발지,출발시간,거리,통행량,경유지1,하차시간,상차시간,거리,통행량,경유지2,하차시간,상차시간,거리,통행량,경유지3,하차시간,상차시간,거리,통행량,도착지,도착시간
002P10185,충남 계룡시,0,2,성남 우편집중국,13,25,서울 구로구,29,0,,충남 계룡시,성남 우편집중국,211,1,성남 우편집중국,서울 구로구,88,2
002P10186,전북 임실군,0,2,진주 우편집중국,11,23,전북 남원시,30,0,,전북 임실군,진주 우편집중국,180,2,진주 우편집중국,전북 남원시,142,1
002P10189,경남 창원시 성산구,0,2,경기 부천시,25,0,,경남 창원시 성산구,경기 부천시,456,1
002P10190,인천 계양구,0,2,경기 성남시 중원구,6,0,,인천 계양구,경기 성남시 중원구,82,1
002P10193,경기 군포시,0,2,전북 전주시 완산구,15,0,,경기 군포시,전북 전주시 완산구,254,1
002P10196,서울 광진구,0,2,의정부 우편집중국,5,17,경기 양주시,19,0,,서울 광진구,의정부 우편집중국,54,1,의정부 우편집중국,경기 양주시,38,1
002P10197,충남 계룡시,0,2,순천 집중과,12,24,전남 고흥군,27,0,,충남 계룡시,순천 집중과,209,1,순천 집중과,전남 고흥군,58,1
002P10199,전남 고흥군,0,2,서울 구로구,23,0,,전남 고흥군,서울 구로구,428,1
002P10202,서울 동작구,0,2,중부권 광역우편물류센터,13,25,충남 공주시,29,0,,서울 동작구,중부권 광역우편물류센터,226,2,중부권 광역우편물류센터,충남 공주시,84,1
002P10205,경북 경산시,0,2,경남 김해시,8,0,,경북 경산시,경남 김해시,127,1
002P10206,경기 연천군,0,2,충남 당진시,12,0,,경기 연천군,충남 당진시,200,1
002P10215,경북 봉화군,0,2,전북 정읍시,20,0,,경북 봉화군,전북 정읍시,360,1
002P10216,경기 고양시 일산동구,0,2,전북 남원시,20,0,,경기 고양시 일산동구,전북 남원시,361,1
002P10218,경기 용인시 처인구,0,2,원주 우편집중국,8,20,충북 제천시,23,0,,경기 용인시 처인구,원주 우편집중국,122,1,원주 우편집중국,충북 제천시,62,1
002P10221,경남 산청군,0,2,진주 우편집중국,6,18,경남 고성군,21,0,,경남 산청군,진주 우편집중국,82,4,진주 우편집중국,경남 고성군,69,1
002P10222,경남 하동군,0,2,서울 강북구,23,0,,경남 하동군,서울 강북구,423,1
002P10223,대구 북구,0,2,부산 강서구,9,0,,대구 북구,부산 강서구,149,1
002P10224,서울 광진구,0,2,동서울 우편집중국,4,16,강원 양양군,30,0,,서울 광진구,동서울 우편집중국,30,1,동서울 우편집중국,강원 양양군,282,1
002P10227,경기 오산시,0,2,수원 우편집중국,6,18,경기 양주시,23,0,,경기 오산시,수원 우편집중국,86,4,수원 우편집중국,경기 양주시,107,1
