택배번호,출발지,출발시간,거리,통행량,경유지1,하차시간,상차시간,거리,통행량,경유지2,하차시간,상차시간,거리,통행량,경유지3,하차시간,상차시간,거리,통행량,도착지,도착시간
183P10006,경북 고령군,183,80,2,대구 우편집중국,188,200,192,23,중부권 광역우편물류센터,0,0,218,0,성남 우편집중국,0,0,94,0,경기 이천시,0,0
183P10007,경기 용인시 처인구,183,64,1,성남 우편집중국,187,199,218,20,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,71,0,경기 안산시 상록구,0,0
183P10008,충북 청주시 서원구,183,30,1,청주 우편집중국,185,197,100,8,중부권 광역우편물류센터,0,0,192,0,대구 우편집중국,0,0,50,0,대구 수성구,0,0
183P10009,전남 곡성군,183,92,1,광주 우편집중국,189,0,199,0,중부권 광역우편물류센터,0,0,192,0,대구 우편집중국,0,0,84,0,경북 군위군,0,0
183P10010,경북 의성군,183,70,2,안동 우편집중국,188,200,216,17,중부권 광역우편물류센터,0,0,53,0,대전 우편집중국,0,0,30,0,충남 계룡시,0,0
183P10011,경남 창원시 진해구,183,80,2,창원 우편집중국,188,200,251,17,중부권 광역우편물류센터,0,0,218,0,성남 우편집중국,0,0,56,0,경기 군포시,0,0
183P10012,서울 성북구,183,36,1,동서울 우편집중국,185,197,248,28,중부권 광역우편물류센터,0,0,202,0,진주 우편집중국,0,0,133,0,전북 장수군,0,0
183P10013,경남 창원시 진해구,183,80,2,창원 우편집중국,188,200,251,17,중부권 광역우편물류센터,0,0,202,0,진주 우편집중국,0,0,150,0,전북 진안군,0,0
183P10014,경남 김해시,183,39,1,부산 우편집중국,186,198,295,35,중부권 광역우편물류센터,0,0,248,0,동서울 우편집중국,0,0,84,0,서울 성동구,0,0
183P10015,인천 동구,183,74,1,부천 우편집중국,188,200,253,30,중부권 광역우편물류센터,0,0,216,0,안동 우편집중국,0,0,90,0,경북 영양군,0,0
183P10016,충남 서천군,183,156,1,대전 우편집중국,193,0,53,0,중부권 광역우편물류센터,0,0,133,0,천안 우편집중국,0,0,154,0,충남 금산군,0,0
183P10017,강원 인제군,183,150,1,원주 우편집중국,193,0,256,0,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,36,0,서울 강서구,0,0
183P10018,경북 구미시,183,76,1,대구 우편집중국,188,200,192,23,중부권 광역우편물류센터,0,0,229,0,수원 우편집중국,0,0,69,0,경기 수원시 팔달구,0,0
183P10019,경기 포천시,183,52,2,의정부 우편집중국,186,198,261,17,중부권 광역우편물류센터,0,0,295,0,부산 우편집중국,0,0,60,0,부산 동래구,0,0
183P10020,인천 남동구,183,61,1,부천 우편집중국,187,199,253,28,중부권 광역우편물류센터,0,0,318,0,울산 우편집중국,0,0,65,0,부산 기장군,0,0
183P10021,경기 구리시,183,53,1,의정부 우편집중국,187,199,261,17,중부권 광역우편물류센터,0,0,261,0,의정부 우편집중국,0,0,64,0,서울 노원구,0,0
183P10022,경기 고양시 일산서구,183,30,1,고양 우편집중국,185,197,268,17,중부권 광역우편물류센터,0,0,192,0,대구 우편집중국,0,0,88,0,경북 성주군,0,0
183P10023,경북 영양군,183,90,1,안동 우편집중국,189,0,216,0,중부권 광역우편물류센터,0,0,233,0,순천 집중과,0,0,47,0,전남 광양시,0,0
183P10024,전북 진안군,183,150,1,진주 우편집중국,193,0,202,0,중부권 광역우편물류센터,0,0,218,0,성남 우편집중국,0,0,66,0,경기 의왕시,0,0
183P10025,부산 북구,183,35,1,부산 우편집중국,185,197,295,37,중부권 광역우편물류센터,0,0,248,0,동서울 우편집중국,0,0,36,0,서울 성북구,0,0
184P10001,경기 하남시,184,51,2,동서울 우편집중국,187,199,248,32,중부권 광역우편물류센터,0,0,318,0,울산 우편집중국,0,0,35,0,울산 울주군,0,0
184P10002,경북 포항시 북구,184,30,1,포항 우편집중국,186,198,271,10,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,61,0,인천 남동구,0,0
184P10003,강원 태백시,184,227,3,원주 우편집중국,199,0,256,0,중부권 광역우편물류센터,0,0,218,0,성남 우편집중국,0,0,88,0,서울 구로구,0,0
184P10004,전남 곡성군,184,92,2,광주 우편집중국,190,0,199,0,중부권 광역우편물류센터,0,0,251,0,창원 우편집중국,0,0,75,0,경남 창녕군,0,0
184P10005,인천 연수구,184,70,1,부천 우편집중국,189,0,253,0,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,53,0,경기 시흥시,0,0
184P10006,경기 부천시,184,36,1,부천 우편집중국,186,198,253,28,중부권 광역우편물류센터,0,0,216,0,안동 우편집중국,0,0,30,0,경북 안동시,0,0
184P10007,전남 담양군,184,70,1,광주 우편집중국,189,0,199,0,중부권 광역우편물류센터,0,0,251,0,창원 우편집중국,0,0,75,0,경남 창원시 성산구,0,0
184P10008,전북 임실군,184,180,1,진주 우편집중국,196,0,202,0,중부권 광역우편물류센터,0,0,218,0,성남 우편집중국,0,0,60,0,경기 광명시,0,0
184P10009,경기 하남시,184,51,2,동서울 우편집중국,187,199,248,32,중부권 광역우편물류센터,0,0,192,0,대구 우편집중국,0,0,48,0,대구 달서구,0,0
184P10010,부산 사하구,184,70,1,부산 우편집중국,189,0,295,0,중부권 광역우편물류센터,0,0,368,0,강릉 우편집중국,0,0,72,0,강원 동해시,0,0
184P10011,충북 충주시,184,44,1,청주 우편집중국,187,199,100,8,중부권 광역우편물류센터,0,0,192,0,대구 우편집중국,0,0,30,0,대구 북구,0,0
184P10012,인천 미추홀구,184,61,1,부천 우편집중국,188,200,253,30,중부권 광역우편물류센터,0,0,218,0,성남 우편집중국,0,0,51,0,서울 동작구,0,0
184P10013,울산 중구,184,30,1,울산 우편집중국,186,198,318,11,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,53,0,경기 시흥시,0,0
184P10014,경기 광주시,184,72,2,성남 우편집중국,189,0,218,0,중부권 광역우편물류센터,0,0,271,0,포항 우편집중국,0,0,30,0,경북 울진군,0,0
184P10015,서울 강북구,184,64,1,의정부 우편집중국,188,200,261,17,중부권 광역우편물류센터,0,0,290,0,영암 우편집중국,0,0,45,0,전남 목포시,0,0
184P10016,경북 울진군,184,30,1,포항 우편집중국,186,198,271,10,중부권 광역우편물류센터,0,0,202,0,진주 우편집중국,0,0,34,0,경남 진주시,0,0
185P10001,경북 문경시,185,119,2,안동 우편집중국,193,0,216,0,중부권 광역우편물류센터,0,0,53,0,대전 우편집중국,0,0,76,0,충남 공주시,0,0
185P10002,경남 하동군,185,73,2,진주 우편집중국,190,0,202,0,중부권 광역우편물류센터,0,0,318,0,울산 우편집중국,0,0,94,0,경남 양산시,0,0
185P10003,강원 인제군,185,150,2,원주 우편집중국,195,0,256,0,중부권 광역우편물류센터,0,0,199,0,광주 우편집중국,0,0,82,0,전남 영광군,0,0
185P10004,전남 신안군,185,45,1,영암 우편집중국,188,200,290,29,중부권 광역우편물류센터,0,0,218,0,성남 우편집중국,0,0,56,0,경기 안양시 만안구,0,0
185P10005,경북 경산시,185,54,1,대구 우편집중국,189,0,192,0,중부권 광역우편물류센터,0,0,199,0,광주 우편집중국,0,0,82,0,전남 영광군,0,0
185P10006,경기 성남시 수정구,185,43,1,성남 우편집중국,188,200,218,20,중부권 광역우편물류센터,0,0,53,0,대전 우편집중국,0,0,190,0,충남 보령시,0,0
185P10007,충남 보령시,185,190,1,대전 우편집중국,198,0,53,0,중부권 광역우편물류센터,0,0,202,0,진주 우편집중국,0,0,180,0,전북 임실군,0,0
185P10008,전남 장성군,185,39,1,광주 우편집중국,188,200,199,17,중부권 광역우편물류센터,0,0,256,0,원주 우편집중국,0,0,124,0,강원 정선군,0,0
185P10009,인천 계양구,185,36,1,부천 우편집중국,187,199,253,28,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,61,0,인천 남동구,0,0
185P10010,전남 목포시,185,45,1,영암 우편집중국,188,200,290,29,중부권 광역우편물류센터,0,0,199,0,광주 우편집중국,0,0,128,0,전남 구례군,0,0
185P10011,전남 광양시,185,47,1,순천 집중과,188,200,233,13,중부권 광역우편물류센터,0,0,295,0,부산 우편집중국,0,0,60,0,부산 수영구,0,0
185P10012,전북 전주시 덕진구,185,190,4,진주 우편집중국,198,0,202,0,중부권 광역우편물류센터,0,0,271,0,포항 우편집중국,0,0,226,0,경북 경주시,0,0
185P10013,대구 동구,185,50,2,대구 우편집중국,188,200,192,23,중부권 광역우편물류센터,0,0,295,0,부산 우편집중국,0,0,152,0,부산 해운대구,0,0
185P10014,전남 강진군,185,50,1,영암 우편집중국,188,200,290,29,중부권 광역우편물류센터,0,0,256,0,원주 우편집중국,0,0,81,0,강원 홍천군,0,0
185P10015,대구 달성군,185,54,1,대구 우편집중국,189,0,192,0,중부권 광역우편물류센터,0,0,256,0,원주 우편집중국,0,0,84,0,강원 평창군,0,0
185P10016,부산 북구,185,35,2,부산 우편집중국,187,199,295,37,중부권 광역우편물류센터,0,0,268,0,고양 우편집중국,0,0,30,0,경기 고양시 덕양구,0,0
185P10017,충북 청주시 서원구,185,30,1,청주 우편집중국,187,199,100,8,중부권 광역우편물류센터,0,0,256,0,원주 우편집중국,0,0,108,0,강원 화천군,0,0
185P10018,전북 전주시 덕진구,185,190,4,진주 우편집중국,198,0,202,0,중부권 광역우편물류센터,0,0,53,0,대전 우편집중국,0,0,116,0,충남 부여군,0,0
185P10019,대구 남구,185,43,1,대구 우편집중국,188,200,192,23,중부권 광역우편물류센터,0,0,199,0,광주 우편집중국,0,0,108,0,전남 함평군,0,0
185P10020,전북 진안군,185,150,2,진주 우편집중국,195,0,202,0,중부권 광역우편물류센터,0,0,100,0,청주 우편집중국,0,0,44,0,충북 충주시,0,0
185P10021,충북 청주시 청원구,185,30,1,청주 우편집중국,187,199,100,8,중부권 광역우편물류센터,0,0,290,0,영암 우편집중국,0,0,50,0,전남 해남군,0,0
185P10022,충남 부여군,185,116,2,대전 우편집중국,193,0,53,0,중부권 광역우편물류센터,0,0,133,0,천안 우편집중국,0,0,164,0,충북 영동군,0,0
185P10023,울산 북구,185,30,1,울산 우편집중국,187,199,318,12,중부권 광역우편물류센터,0,0,202,0,진주 우편집중국,0,0,169,0,전북 순창군,0,0
185P10024,경남 고성군,185,117,1,창원 우편집중국,193,0,251,0,중부권 광역우편물류센터,0,0,368,0,강릉 우편집중국,0,0,68,0,강원 양양군,0,0
185P10025,강원 횡성군,185,54,1,원주 우편집중국,189,0,256,0,중부권 광역우편물류센터,0,0,261,0,의정부 우편집중국,0,0,64,0,서울 도봉구,0,0
185P10026,부산 영도구,185,70,1,부산 우편집중국,190,0,295,0,중부권 광역우편물류센터,0,0,133,0,천안 우편집중국,0,0,30,0,충남 천안시 동남구,0,0
185P10027,경기 고양시 일산서구,185,30,1,고양 우편집중국,187,199,268,16,중부권 광역우편물류센터,0,0,268,0,고양 우편집중국,0,0,30,0,경기 고양시 일산동구,0,0
185P10028,전남 무안군,185,63,1,영암 우편집중국,189,0,290,0,중부권 광역우편물류센터,0,0,199,0,광주 우편집중국,0,0,128,0,전남 구례군,0,0
185P10029,대전 대덕구,185,66,1,대전 우편집중국,189,0,53,0,중부권 광역우편물류센터,0,0,248,0,동서울 우편집중국,0,0,213,0,경기 가평군,0,0
185P10030,충북 단양군,185,98,1,원주 우편집중국,192,0,256,0,중부권 광역우편물류센터,0,0,248,0,동서울 우편집중국,0,0,84,0,서울 성동구,0,0
185P10031,경남 하동군,185,73,2,진주 우편집중국,190,0,202,0,중부권 광역우편물류센터,0,0,133,0,천안 우편집중국,0,0,128,0,충남 서산시,0,0
185P10032,경기 구리시,185,53,2,의정부 우편집중국,189,0,261,0,중부권 광역우편물류센터,0,0,229,0,수원 우편집중국,0,0,30,0,경기 수원시 영통구,0,0
185P10033,전북 김제시,185,284,1,진주 우편집중국,0,0,202,0,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,36,0,인천 계양구,0,0
185P10034,경남 거창군,185,124,1,진주 우편집중국,193,0,202,0,중부권 광역우편물류센터,0,0,218,0,성남 우편집중국,0,0,58,0,경기 용인시 기흥구,0,0
185P10035,부산 북구,185,35,2,부산 우편집중국,187,199,295,37,중부권 광역우편물류센터,0,0,218,0,성남 우편집중국,0,0,60,0,경기 광명시,0,0
185P10036,경북 포항시 남구,185,30,1,포항 우편집중국,187,199,271,10,중부권 광역우편물류센터,0,0,216,0,안동 우편집중국,0,0,97,0,경북 상주시,0,0
185P10037,대전 동구,185,57,2,대전 우편집중국,189,0,53,0,중부권 광역우편물류센터,0,0,218,0,성남 우편집중국,0,0,48,0,경기 과천시,0,0
185P10038,충남 홍성군,185,154,2,천안 우편집중국,195,0,133,0,중부권 광역우편물류센터,0,0,256,0,원주 우편집중국,0,0,124,0,강원 정선군,0,0
185P10039,전남 영광군,185,82,3,광주 우편집중국,190,0,199,0,중부권 광역우편물류센터,0,0,100,0,청주 우편집중국,0,0,142,0,충북 괴산군,0,0
186P10001,서울 노원구,186,64,1,의정부 우편집중국,190,0,261,0,중부권 광역우편물류센터,0,0,233,0,순천 집중과,0,0,30,0,전남 여수시,0,0
186P10002,경남 창원시 의창구,186,35,1,창원 우편집중국,188,200,251,17,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,36,0,인천 부평구,0,0
186P10003,충남 금산군,186,154,1,천안 우편집중국,196,0,133,0,중부권 광역우편물류센터,0,0,261,0,의정부 우편집중국,0,0,38,0,경기 양주시,0,0
186P10004,충남 서천군,186,156,2,대전 우편집중국,196,0,53,0,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,36,0,서울 영등포구,0,0
186P10005,부산 동구,186,35,1,부산 우편집중국,188,200,295,37,중부권 광역우편물류센터,0,0,295,0,부산 우편집중국,0,0,60,0,부산 연제구,0,0
186P10006,경북 청송군,186,90,2,안동 우편집중국,192,0,216,0,중부권 광역우편물류센터,0,0,199,0,광주 우편집중국,0,0,108,0,전남 함평군,0,0
186P10007,경북 칠곡군,186,55,1,대구 우편집중국,190,0,192,0,중부권 광역우편물류센터,0,0,218,0,성남 우편집중국,0,0,72,0,경기 광주시,0,0
186P10008,대구 동구,186,50,2,대구 우편집중국,189,0,192,0,중부권 광역우편물류센터,0,0,192,0,대구 우편집중국,0,0,30,0,대구 북구,0,0
186P10009,부산 남구,186,35,1,부산 우편집중국,188,200,295,37,중부권 광역우편물류센터,0,0,318,0,울산 우편집중국,0,0,30,0,울산 동구,0,0
186P10010,경기 연천군,186,55,1,의정부 우편집중국,190,0,261,0,중부권 광역우편물류센터,0,0,256,0,원주 우편집중국,0,0,108,0,강원 춘천시,0,0
186P10011,서울 성동구,186,84,2,동서울 우편집중국,192,0,248,0,중부권 광역우편물류센터,0,0,100,0,청주 우편집중국,0,0,65,0,충북 청주시 상당구,0,0
186P10012,경북 봉화군,186,57,1,안동 우편집중국,190,0,216,0,중부권 광역우편물류센터,0,0,192,0,대구 우편집중국,0,0,55,0,경북 칠곡군,0,0
187P10001,서울 강서구,187,36,1,부천 우편집중국,189,0,253,0,중부권 광역우편물류센터,0,0,218,0,성남 우편집중국,0,0,58,0,경기 용인시 기흥구,0,0
187P10002,전북 순창군,187,169,1,진주 우편집중국,198,0,202,0,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,36,0,인천 부평구,0,0
187P10003,경남 통영시,187,136,1,창원 우편집중국,196,0,251,0,중부권 광역우편물류센터,0,0,261,0,의정부 우편집중국,0,0,52,0,경기 포천시,0,0
187P10004,충북 청주시 청원구,187,30,1,청주 우편집중국,189,0,100,0,중부권 광역우편물류센터,0,0,271,0,포항 우편집중국,0,0,226,0,경북 경주시,0,0
187P10005,경기 용인시 기흥구,187,58,1,성남 우편집중국,191,0,218,0,중부권 광역우편물류센터,0,0,218,0,성남 우편집중국,0,0,43,0,경기 성남시 중원구,0,0
187P10006,대구 달서구,187,48,1,대구 우편집중국,190,0,192,0,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,61,0,인천 미추홀구,0,0
187P10007,인천 연수구,187,70,2,부천 우편집중국,192,0,253,0,중부권 광역우편물류센터,0,0,290,0,영암 우편집중국,0,0,50,0,전남 해남군,0,0
187P10008,부산 해운대구,187,152,2,부산 우편집중국,197,0,295,0,중부권 광역우편물류센터,0,0,192,0,대구 우편집중국,0,0,54,0,대구 달성군,0,0
187P10009,강원 속초시,187,97,1,강릉 우편집중국,193,0,368,0,중부권 광역우편물류센터,0,0,295,0,부산 우편집중국,0,0,70,0,부산 사상구,0,0
