택배번호,출발지,출발시간,경유지1,하차시간,상차시간,거리,통행량,경유지2,하차시간,상차시간,거리,통행량,경유지3,하차시간,상차시간,거리,통행량,도착지,도착시간,거리,통행량
003P10006,충북 영동군,3,천안 우편집중국,0,0,12,1,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,27,0,0,전북 군산시,0,진주 우편집중국,전북 군산시,306.5,0
003P10007,강원 영월군,3,원주 우편집중국,0,0,3,2,중부권 광역우편물류센터,0,0,0,0,영암 우편집중국,0,18,0,0,전남 장흥군,0,영암 우편집중국,전남 장흥군,69.0,0
003P10008,서울 성동구,3,동서울 우편집중국,0,0,14,2,중부권 광역우편물류센터,0,0,0,0,청주 우편집중국,0,29,0,0,충북 충주시,0,청주 우편집중국,충북 충주시,43.7,0
003P10009,부산 연제구,3,부산 우편집중국,0,0,7,2,중부권 광역우편물류센터,0,0,0,0,대구 우편집중국,0,22,0,0,경북 칠곡군,0,대구 우편집중국,경북 칠곡군,55.2,0
003P10010,경남 김해시,3,부산 우편집중국,0,0,5,1,중부권 광역우편물류센터,0,0,0,0,광주 우편집중국,0,20,0,0,전남 곡성군,0,광주 우편집중국,전남 곡성군,91.9,0
003P10011,전남 순천시,3,순천 집중과,0,0,4,2,중부권 광역우편물류센터,0,0,0,0,영암 우편집중국,0,19,0,0,전남 진도군,0,영암 우편집중국,전남 진도군,30.0,0
003P10012,충북 진천군,3,청주 우편집중국,0,0,5,1,중부권 광역우편물류센터,0,0,0,0,대전 우편집중국,0,20,0,0,대전 중구,0,대전 우편집중국,대전 중구,56.9,0
003P10013,전북 장수군,3,진주 우편집중국,0,0,8,1,중부권 광역우편물류센터,0,0,0,0,원주 우편집중국,0,23,0,0,강원 평창군,0,원주 우편집중국,강원 평창군,84.1,0
003P10014,경기 연천군,3,의정부 우편집중국,0,0,6,1,중부권 광역우편물류센터,0,0,0,0,영암 우편집중국,0,21,0,0,전남 완도군,0,영암 우편집중국,전남 완도군,49.6,0
003P10015,서울 용산구,3,동서울 우편집중국,0,0,14,1,중부권 광역우편물류센터,0,0,0,0,영암 우편집중국,0,29,0,0,전남 무안군,0,영암 우편집중국,전남 무안군,62.8,0
003P10016,경기 수원시 영통구,3,수원 우편집중국,0,0,2,1,중부권 광역우편물류센터,0,0,0,0,원주 우편집중국,0,17,0,0,충북 제천시,0,원주 우편집중국,충북 제천시,62.3,0
003P10017,대구 달서구,3,대구 우편집중국,0,0,5,2,중부권 광역우편물류센터,0,0,0,0,수원 우편집중국,0,20,0,0,경기 평택시,0,수원 우편집중국,경기 평택시,105.19999999999999,0
003P10018,강원 인제군,3,원주 우편집중국,0,0,8,2,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,23,0,0,전북 장수군,0,진주 우편집중국,전북 장수군,132.60000000000002,0
003P10019,경기 양평군,3,동서울 우편집중국,0,0,13,1,중부권 광역우편물류센터,0,0,0,0,강릉 우편집중국,0,28,0,0,강원 고성군,0,강릉 우편집중국,강원 고성군,97.3,0
003P10020,전북 부안군,3,진주 우편집중국,0,0,16,1,중부권 광역우편물류센터,0,0,0,0,대구 우편집중국,0,31,0,0,대구 달성군,0,대구 우편집중국,대구 달성군,53.7,0
003P10021,충북 음성군,3,청주 우편집중국,0,0,7,2,중부권 광역우편물류센터,0,0,0,0,성남 우편집중국,0,22,0,0,경기 이천시,0,성남 우편집중국,경기 이천시,93.7,0
003P10022,인천 강화군,3,부천 우편집중국,0,0,10,1,중부권 광역우편물류센터,0,0,0,0,순천 집중과,0,25,0,0,전남 보성군,0,순천 집중과,전남 보성군,83.5,0
003P10023,부산 연제구,3,부산 우편집중국,0,0,7,2,중부권 광역우편물류센터,0,0,0,0,동서울 우편집중국,0,22,0,0,서울 중구,0,동서울 우편집중국,서울 중구,83.6,0
003P10024,경북 상주시,3,안동 우편집중국,0,0,6,1,중부권 광역우편물류센터,0,0,0,0,대구 우편집중국,0,21,0,0,경북 칠곡군,0,대구 우편집중국,경북 칠곡군,55.2,0
003P10025,전남 화순군,3,광주 우편집중국,0,0,5,1,중부권 광역우편물류센터,0,0,0,0,부천 우편집중국,0,20,0,0,경기 안산시 상록구,0,부천 우편집중국,경기 안산시 상록구,71.1,0
003P10026,대구 달성군,3,대구 우편집중국,0,0,6,2,중부권 광역우편물류센터,0,0,0,0,부산 우편집중국,0,21,0,0,부산 강서구,0,부산 우편집중국,부산 강서구,33.900000000000006,0
003P10027,경기 양주시,3,의정부 우편집중국,0,0,3,1,중부권 광역우편물류센터,0,0,0,0,천안 우편집중국,0,18,0,0,충남 태안군,0,천안 우편집중국,충남 태안군,128.0,0
003P10028,부산 남구,3,부산 우편집중국,0,0,4,1,중부권 광역우편물류센터,0,0,0,0,부천 우편집중국,0,19,0,0,서울 강서구,0,부천 우편집중국,서울 강서구,35.5,0
003P10029,대구 동구,3,대구 우편집중국,0,0,5,1,중부권 광역우편물류센터,0,0,0,0,창원 우편집중국,0,20,0,0,경남 창원시 진해구,0,창원 우편집중국,경남 창원시 진해구,80.0,0
003P10030,울산 북구,3,울산 우편집중국,0,0,2,1,중부권 광역우편물류센터,0,0,0,0,동서울 우편집중국,0,17,0,0,서울 강동구,0,동서울 우편집중국,서울 강동구,53.5,0
003P10031,전남 보성군,3,순천 집중과,0,0,4,1,중부권 광역우편물류센터,0,0,0,0,강릉 우편집중국,0,19,0,0,강원 강릉시,0,강릉 우편집중국,강원 강릉시,30.0,0
003P10032,경기 성남시 분당구,3,성남 우편집중국,0,0,5,1,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,20,0,0,전북 진안군,0,진주 우편집중국,전북 진안군,150.3,0
003P10033,충남 논산시,3,대전 우편집중국,0,0,4,1,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,19,0,0,전북 김제시,0,진주 우편집중국,전북 김제시,284.1,0
003P10034,경북 영주시,3,안동 우편집중국,0,0,4,1,중부권 광역우편물류센터,0,0,0,0,강릉 우편집중국,0,19,0,0,강원 속초시,0,강릉 우편집중국,강원 속초시,97.3,0
003P10035,부산 중구,3,부산 우편집중국,0,0,7,1,중부권 광역우편물류센터,0,0,0,0,대전 우편집중국,0,22,0,0,충남 서천군,0,대전 우편집중국,충남 서천군,155.9,0
