택배번호,출발지,출발시간,거리,통행량,경유지1,하차시간,상차시간,거리,통행량,경유지2,하차시간,상차시간,거리,통행량,경유지3,하차시간,상차시간,거리,통행량,도착지,도착시간
022P10328,강원 삼척시,0,22,중부권 광역우편물류센터,43,0,경기 수원시 권선구,0,0,
022P10329,부산 금정구,0,22,중부권 광역우편물류센터,38,91,강원 원주시,0,0,
022P10330,서울 강서구,0,22,중부권 광역우편물류센터,35,91,부산 수영구,0,0,
022P10331,강원 양양군,0,22,중부권 광역우편물류센터,42,0,전북 전주시 덕진구,0,0,
022P10334,강원 화천군,0,22,중부권 광역우편물류센터,38,91,대구 동구,0,0,
022P10339,경남 창원시 진해구,0,22,중부권 광역우편물류센터,37,91,부산 수영구,0,0,
022P10349,강원 고성군,0,22,중부권 광역우편물류센터,43,0,서울 마포구,0,0,
022P10350,부산 사상구,0,22,중부권 광역우편물류센터,37,91,부산 동구,0,0,
022P10354,부산 수영구,0,22,중부권 광역우편물류센터,38,91,서울 도봉구,0,0,
022P10357,강원 정선군,0,22,중부권 광역우편물류센터,38,91,서울 영등포구,0,0,
022P10360,경기 김포시,0,22,중부권 광역우편물류센터,35,91,부산 사하구,0,0,
022P10362,서울 도봉구,0,22,중부권 광역우편물류센터,35,91,전남 곡성군,0,0,
023P10004,전남 완도군,0,23,중부권 광역우편물류센터,39,91,경남 합천군,0,0,
023P10005,경남 창원시 성산구,0,23,중부권 광역우편물류센터,37,91,전남 순천시,0,0,
023P10007,인천 남동구,0,23,중부권 광역우편물류센터,35,91,서울 성동구,0,0,
023P10009,강원 횡성군,0,23,중부권 광역우편물류센터,36,91,전남 고흥군,0,0,
023P10016,전남 진도군,0,23,중부권 광역우편물류센터,37,91,경남 진주시,0,0,
023P10017,전남 여수시,0,23,중부권 광역우편물류센터,35,91,전남 곡성군,0,0,
023P10019,부산 금정구,0,23,중부권 광역우편물류센터,39,91,서울 마포구,0,0,
023P10021,강원 속초시,0,23,중부권 광역우편물류센터,44,0,강원 고성군,0,0,
023P10022,서울 강북구,0,23,중부권 광역우편물류센터,36,91,강원 정선군,0,0,
023P10023,울산 남구,0,23,중부권 광역우편물류센터,39,91,경기 구리시,0,0,
023P10025,서울 구로구,0,23,중부권 광역우편물류센터,36,91,전남 순천시,0,0,
023P10028,경남 창원시 마산회원구,0,23,중부권 광역우편물류센터,36,91,강원 태백시,0,0,
023P10032,서울 은평구,0,23,중부권 광역우편물류센터,37,91,인천 부평구,0,0,
023P10034,강원 영월군,0,23,중부권 광역우편물류센터,35,91,강원 횡성군,0,0,
023P10035,부산 영도구,0,23,중부권 광역우편물류센터,38,91,부산 중구,0,0,
023P10036,강원 양양군,0,23,중부권 광역우편물류센터,43,0,충남 부여군,0,0,
023P10039,인천 계양구,0,23,중부권 광역우편물류센터,36,91,경남 하동군,0,0,
023P10041,서울 영등포구,0,23,중부권 광역우편물류센터,36,91,서울 성동구,0,0,
023P10042,경북 울진군,0,23,중부권 광역우편물류센터,37,91,울산 북구,0,0,
023P10044,부산 강서구,0,23,중부권 광역우편물류센터,38,91,전남 광양시,0,0,
023P10045,경남 거제시,0,23,중부권 광역우편물류센터,35,91,경기 여주시,0,0,
023P10047,강원 원주시,0,23,중부권 광역우편물류센터,36,91,경기 성남시 분당구,0,0,
023P10051,전남 신안군,0,23,중부권 광역우편물류센터,37,91,경북 청도군,0,0,
023P10052,강원 원주시,0,23,중부권 광역우편물류센터,36,91,전남 장성군,0,0,
023P10053,전남 함평군,0,23,중부권 광역우편물류센터,35,91,전남 강진군,0,0,
023P10054,경북 포항시 북구,0,23,중부권 광역우편물류센터,37,91,경북 포항시 남구,0,0,
023P10055,부산 동래구,0,23,중부권 광역우편물류센터,39,91,경남 사천시,0,0,
023P10056,광주 남구,0,23,중부권 광역우편물류센터,37,91,전남 순천시,0,0,
023P10060,전남 강진군,0,23,중부권 광역우편물류센터,39,91,강원 양구군,0,0,
023P10064,광주 남구,0,23,중부권 광역우편물류센터,37,91,전남 무안군,0,0,
023P10066,전남 무안군,0,23,중부권 광역우편물류센터,36,91,충남 보령시,0,0,
023P10067,강원 강릉시,0,23,중부권 광역우편물류센터,41,91,부산 동구,0,0,
023P10070,경기 양주시,0,23,중부권 광역우편물류센터,36,91,경북 포항시 남구,0,0,
023P10074,경기 김포시,0,23,중부권 광역우편물류센터,36,91,충북 제천시,0,0,
023P10075,전남 목포시,0,23,중부권 광역우편물류센터,37,91,울산 동구,0,0,
023P10076,경남 창원시 의창구,0,23,중부권 광역우편물류센터,36,91,경남 창원시 진해구,0,0,
023P10078,서울 강북구,0,23,중부권 광역우편물류센터,36,91,전남 곡성군,0,0,
023P10081,경기 양평군,0,23,중부권 광역우편물류센터,35,91,경북 경주시,0,0,
023P10083,부산 해운대구,0,23,중부권 광역우편물류센터,41,91,전남 보성군,0,0,
023P10085,강원 삼척시,0,23,중부권 광역우편물류센터,44,0,경기 의왕시,0,0,
023P10087,서울 마포구,0,23,중부권 광역우편물류센터,37,91,경기 양평군,0,0,
023P10090,경북 포항시 남구,0,23,중부권 광역우편물류센터,37,91,전남 곡성군,0,0,
023P10091,부산 해운대구,0,23,중부권 광역우편물류센터,41,91,부산 사하구,0,0,
023P10093,경기 연천군,0,23,중부권 광역우편물류센터,37,91,부산 기장군,0,0,
023P10096,인천 계양구,0,23,중부권 광역우편물류센터,36,91,강원 원주시,0,0,
023P10097,서울 광진구,0,23,중부권 광역우편물류센터,35,91,광주 동구,0,0,
023P10100,전남 보성군,0,23,중부권 광역우편물류센터,37,91,경북 의성군,0,0,
023P10101,전남 고흥군,0,23,중부권 광역우편물류센터,36,91,경북 영주시,0,0,
023P10103,경남 양산시,0,23,중부권 광역우편물류센터,38,91,경남 남해군,0,0,
023P10107,강원 고성군,0,23,중부권 광역우편물류센터,44,0,대전 서구,0,0,
