택배번호,출발지,출발시간,거리,통행량,경유지1,하차시간,상차시간,거리,통행량,경유지2,하차시간,상차시간,거리,통행량,경유지3,하차시간,상차시간,거리,통행량,도착지,도착시간
001P10143,경북 경주시,0,1,중부권 광역우편물류센터,15,27,경남 창원시 의창구,40,0
001P10144,경북 성주군,0,1,중부권 광역우편물류센터,9,21,전북 임실군,28,0
001P10145,경남 함안군,0,1,중부권 광역우편물류센터,13,25,서울 강북구,38,0
001P10146,서울 양천구,0,1,중부권 광역우편물류센터,14,26,경남 김해시,41,0
001P10147,전북 진안군,0,1,중부권 광역우편물류센터,7,19,경기 안산시 단원구,30,0
001P10148,부산 영도구,0,1,중부권 광역우편물류센터,16,28,경북 경주시,42,0
001P10149,충북 제천시,0,1,중부권 광역우편물류센터,13,25,서울 종로구,36,0
001P10150,서울 도봉구,0,1,중부권 광역우편물류센터,14,26,충북 증평군,32,0
001P10151,전남 화순군,0,1,중부권 광역우편물류센터,12,24,인천 서구,37,0
001P10152,경기 안성시,0,1,중부권 광역우편물류센터,10,22,서울 강남구,33,0
001P10153,경기 동두천시,0,1,중부권 광역우편물류센터,15,27,전남 장흥군,43,0
001P10154,대구 북구,0,1,중부권 광역우편물류센터,11,23,인천 중구,35,0
001P10155,부산 동래구,0,1,중부권 광역우편물류센터,17,29,전남 진도군,43,0
001P10156,전북 순창군,0,1,중부권 광역우편물류센터,11,23,경기 용인시 기흥구,33,0
001P10157,경기 여주시,0,1,중부권 광역우편물류센터,11,23,인천 남동구,35,0
001P10158,경기 파주시,0,1,중부권 광역우편물류센터,15,27,강원 속초시,48,0
001P10159,경기 포천시,0,1,중부권 광역우편물류센터,15,27,경기 수원시 권선구,37,0
001P10160,경기 여주시,0,1,중부권 광역우편물류센터,11,23,부산 중구,38,0
001P10161,경남 합천군,0,1,중부권 광역우편물류센터,11,23,강원 속초시,44,0
001P10162,경기 성남시 수정구,0,1,중부권 광역우편물류센터,12,24,경기 가평군,41,0
001P10163,강원 평창군,0,1,중부권 광역우편물류센터,15,27,경기 성남시 분당구,37,0
001P10164,경북 영덕군,0,1,중부권 광역우편물류센터,15,27,충남 공주시,31,0
001P10165,충남 부여군,0,1,중부권 광역우편물류센터,7,19,인천 부평구,32,0
001P10166,전남 담양군,0,1,중부권 광역우편물류센터,11,23,부산 기장군,41,0
001P10167,전남 완도군,0,1,중부권 광역우편물류센터,17,29,강원 양구군,45,0
001P10168,경기 남양주시,0,1,중부권 광역우편물류센터,13,25,충남 공주시,29,0
001P10169,전남 나주시,0,1,중부권 광역우편물류센터,15,27,충남 보령시,37,0
001P10170,경북 군위군,0,1,중부권 광역우편물류센터,11,23,충북 보은군,28,0
001P10171,경남 거창군,0,1,중부권 광역우편물류센터,9,21,인천 계양구,34,0
001P10172,전북 전주시 완산구,0,1,중부권 광역우편물류센터,7,19,충남 당진시,27,0
001P10173,대전 서구,0,1,중부권 광역우편물류센터,4,16,경기 오산시,25,0
001P10174,서울 노원구,0,1,중부권 광역우편물류센터,14,26,충북 영동군,30,0
001P10175,서울 강북구,0,1,중부권 광역우편물류센터,14,26,경기 김포시,39,0
001P10176,경북 고령군,0,1,중부권 광역우편물류센터,11,23,경북 성주군,31,0
001P10177,경기 광주시,0,1,중부권 광역우편물류센터,12,24,경기 수원시 팔달구,34,0
001P10178,전남 구례군,0,1,중부권 광역우편물류센터,11,23,경기 의정부시,36,0
001P10179,인천 부평구,0,1,중부권 광역우편물류센터,14,26,울산 울주군,42,0
001P10180,전남 영암군,0,1,중부권 광역우편물류센터,17,29,부산 연제구,45,0
001P10181,경북 영덕군,0,1,중부권 광역우편물류센터,15,27,광주 광산구,29,0
