택배번호,출발지,출발시간,거리,통행량,경유지1,하차시간,상차시간,거리,통행량,경유지2,하차시간,상차시간,거리,통행량,경유지3,하차시간,상차시간,거리,통행량,도착지,도착시간
062P10105,전북 전주시 덕진구,62,190,9,진주 우편집중국,75,0,202,0,중부권 광역우편물류센터,0,0,192,0,대구 우편집중국,0,0,84,0,경북 군위군,0
062P10106,경기 광명시,62,60,6,성남 우편집중국,66,0,218,0,중부권 광역우편물류센터,0,0,248,0,동서울 우편집중국,0,0,36,0,서울 성북구,0
062P10107,경기 의정부시,62,68,3,의정부 우편집중국,67,79,261,172,중부권 광역우편물류센터,96,0,261,0,의정부 우편집중국,0,0,45,0,경기 동두천시,0
062P10108,부산 강서구,62,34,6,부산 우편집중국,64,76,295,300,중부권 광역우편물류센터,96,0,216,0,안동 우편집중국,0,0,97,0,경북 상주시,0
062P10109,경기 평택시,62,105,3,수원 우편집중국,69,0,229,0,중부권 광역우편물류센터,0,0,199,0,광주 우편집중국,0,0,71,0,광주 동구,0
062P10110,충남 계룡시,62,30,3,대전 우편집중국,64,0,53,0,중부권 광역우편물류센터,0,0,229,0,수원 우편집중국,0,0,110,0,경기 화성시,0
062P10111,강원 정선군,62,124,9,원주 우편집중국,70,0,256,0,중부권 광역우편물류센터,0,0,218,0,성남 우편집중국,0,0,56,0,서울 관악구,0
062P10112,전남 영광군,62,82,5,광주 우편집중국,67,0,199,0,중부권 광역우편물류센터,0,0,218,0,성남 우편집중국,0,0,43,0,경기 성남시 수정구,0
062P10113,전북 고창군,62,234,21,진주 우편집중국,78,0,202,0,중부권 광역우편물류센터,0,0,199,0,광주 우편집중국,0,0,57,0,광주 북구,0
062P10114,전북 김제시,62,284,15,진주 우편집중국,81,0,202,0,중부권 광역우편물류센터,0,0,256,0,원주 우편집중국,0,0,54,0,강원 횡성군,0
062P10115,충남 보령시,62,190,13,대전 우편집중국,75,0,53,0,중부권 광역우편물류센터,0,0,133,0,천안 우편집중국,0,0,109,0,충남 당진시,0
062P10116,전남 장성군,62,39,5,광주 우편집중국,65,0,199,0,중부권 광역우편물류센터,0,0,251,0,창원 우편집중국,0,0,30,0,경남 창원시 마산합포구,0
062P10117,경남 통영시,62,136,10,창원 우편집중국,71,0,251,0,중부권 광역우편물류센터,0,0,218,0,성남 우편집중국,0,0,66,0,경기 의왕시,0
062P10118,경북 청도군,62,79,4,대구 우편집중국,67,79,192,216,중부권 광역우편물류센터,92,0,368,0,강릉 우편집중국,0,0,97,0,강원 고성군,0
062P10119,경기 안양시 동안구,62,56,6,성남 우편집중국,66,0,218,0,중부권 광역우편물류센터,0,0,256,0,원주 우편집중국,0,0,124,0,강원 정선군,0
062P10120,전남 해남군,62,50,6,영암 우편집중국,65,0,290,0,중부권 광역우편물류센터,0,0,192,0,대구 우편집중국,0,0,30,0,대구 북구,0
062P10121,경기 이천시,62,94,8,성남 우편집중국,68,0,218,0,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,36,0,서울 강서구,0
062P10122,광주 광산구,62,202,13,광주 우편집중국,75,0,199,0,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,36,0,서울 강서구,0
062P10123,광주 광산구,62,202,13,광주 우편집중국,75,0,199,0,중부권 광역우편물류센터,0,0,295,0,부산 우편집중국,0,0,70,0,부산 사하구,0
062P10124,충북 괴산군,62,142,8,청주 우편집중국,71,0,100,0,중부권 광역우편물류센터,0,0,233,0,순천 집중과,0,0,36,0,전남 순천시,0
062P10125,충북 증평군,62,58,8,청주 우편집중국,66,0,100,0,중부권 광역우편물류센터,0,0,251,0,창원 우편집중국,0,0,30,0,경남 창원시 마산회원구,0
062P10126,경남 남해군,62,73,8,진주 우편집중국,67,0,202,0,중부권 광역우편물류센터,0,0,256,0,원주 우편집중국,0,0,62,0,강원 영월군,0
062P10127,충북 증평군,62,58,8,청주 우편집중국,66,0,100,0,중부권 광역우편물류센터,0,0,248,0,동서울 우편집중국,0,0,54,0,서울 강동구,0
062P10128,전북 부안군,62,270,21,진주 우편집중국,80,0,202,0,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,36,0,인천 계양구,0
062P10129,경남 창원시 진해구,62,80,4,창원 우편집중국,67,0,251,0,중부권 광역우편물류센터,0,0,261,0,의정부 우편집중국,0,0,53,0,경기 구리시,0
062P10130,서울 강북구,62,64,6,의정부 우편집중국,66,78,261,169,중부권 광역우편물류센터,95,0,295,0,부산 우편집중국,0,0,70,0,부산 서구,0
062P10131,전북 임실군,62,180,8,진주 우편집중국,74,0,202,0,중부권 광역우편물류센터,0,0,199,0,광주 우편집중국,0,0,70,0,전남 담양군,0
062P10132,서울 노원구,62,64,3,의정부 우편집중국,66,78,261,169,중부권 광역우편물류센터,95,0,261,0,의정부 우편집중국,0,0,48,0,서울 중랑구,0
062P10133,부산 기장군,62,65,6,울산 우편집중국,66,0,318,0,중부권 광역우편물류센터,0,0,256,0,원주 우편집중국,0,0,150,0,강원 인제군,0
062P10134,전남 무안군,62,63,5,영암 우편집중국,66,0,290,0,중부권 광역우편물류센터,0,0,100,0,청주 우편집중국,0,0,87,0,충북 보은군,0
062P10135,경북 김천시,62,106,10,대구 우편집중국,69,81,192,201,중부권 광역우편물류센터,94,0,202,0,진주 우편집중국,0,0,42,0,경남 사천시,0
062P10136,경남 하동군,62,73,5,진주 우편집중국,67,0,202,0,중부권 광역우편물류센터,0,0,192,0,대구 우편집중국,0,0,88,0,경북 성주군,0
062P10137,충남 서천군,62,156,9,대전 우편집중국,72,0,53,0,중부권 광역우편물류센터,0,0,216,0,안동 우편집중국,0,0,30,0,경북 안동시,0
062P10138,경남 하동군,62,73,5,진주 우편집중국,67,0,202,0,중부권 광역우편물류센터,0,0,256,0,원주 우편집중국,0,0,98,0,충북 단양군,0
062P10139,경남 창녕군,62,75,13,창원 우편집중국,67,0,251,0,중부권 광역우편물류센터,0,0,233,0,순천 집중과,0,0,47,0,전남 광양시,0
062P10140,충남 청양군,62,102,5,대전 우편집중국,69,0,53,0,중부권 광역우편물류센터,0,0,133,0,천안 우편집중국,0,0,175,0,전북 무주군,0
062P10141,경기 고양시 덕양구,62,30,5,고양 우편집중국,64,76,268,134,중부권 광역우편물류센터,94,0,248,0,동서울 우편집중국,0,0,84,0,서울 성동구,0
062P10142,전북 익산시,62,200,21,진주 우편집중국,75,0,202,0,중부권 광역우편물류센터,0,0,202,0,진주 우편집중국,0,0,102,0,경남 함양군,0
062P10143,전북 익산시,62,200,21,진주 우편집중국,75,0,202,0,중부권 광역우편물류센터,0,0,218,0,성남 우편집중국,0,0,43,0,경기 성남시 수정구,0
062P10144,전남 장성군,62,39,5,광주 우편집중국,65,0,199,0,중부권 광역우편물류센터,0,0,290,0,영암 우편집중국,0,0,45,0,전남 신안군,0
062P10145,부산 기장군,62,65,6,울산 우편집중국,66,0,318,0,중부권 광역우편물류센터,0,0,218,0,성남 우편집중국,0,0,58,0,경기 용인시 기흥구,0
062P10146,대구 중구,62,30,6,대구 우편집중국,64,76,192,205,중부권 광역우편물류센터,89,0,295,0,부산 우편집중국,0,0,70,0,부산 부산진구,0
062P10147,세종특별자치시,62,56,10,대전 우편집중국,66,0,53,0,중부권 광역우편물류센터,0,0,248,0,동서울 우편집중국,0,0,30,0,서울 광진구,0
062P10148,경북 영덕군,62,30,4,포항 우편집중국,64,0,271,0,중부권 광역우편물류센터,0,0,216,0,안동 우편집중국,0,0,90,0,경북 영양군,0
062P10149,인천 옹진군,62,66,7,부천 우편집중국,66,78,253,253,중부권 광역우편물류센터,95,0,192,0,대구 우편집중국,0,0,43,0,대구 서구,0
062P10150,충남 부여군,62,116,8,대전 우편집중국,70,0,53,0,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,71,0,경기 안산시 상록구,0
062P10151,대구 동구,62,50,2,대구 우편집중국,65,77,192,214,중부권 광역우편물류센터,90,0,271,0,포항 우편집중국,0,0,30,0,경북 울진군,0
062P10152,전북 부안군,62,270,21,진주 우편집중국,80,0,202,0,중부권 광역우편물류센터,0,0,256,0,원주 우편집중국,0,0,30,0,강원 원주시,0
062P10153,경기 양평군,62,144,11,동서울 우편집중국,72,84,248,254,중부권 광역우편물류센터,0,0,192,0,대구 우편집중국,0,0,43,0,대구 서구,0
062P10154,강원 홍천군,62,81,7,원주 우편집중국,67,0,256,0,중부권 광역우편물류센터,0,0,248,0,동서울 우편집중국,0,0,84,0,서울 용산구,0
062P10155,부산 기장군,62,65,6,울산 우편집중국,66,0,318,0,중부권 광역우편물류센터,0,0,290,0,영암 우편집중국,0,0,50,0,전남 영암군,0
062P10156,충남 당진시,62,109,9,천안 우편집중국,69,0,133,0,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,36,0,인천 부평구,0
062P10157,부산 남구,62,35,1,부산 우편집중국,64,76,295,300,중부권 광역우편물류센터,96,0,199,0,광주 우편집중국,0,0,140,0,전남 나주시,0
062P10158,경기 안양시 만안구,62,56,5,성남 우편집중국,66,0,218,0,중부권 광역우편물류센터,0,0,202,0,진주 우편집중국,0,0,42,0,경남 사천시,0
062P10159,대구 수성구,62,50,3,대구 우편집중국,65,77,192,214,중부권 광역우편물류센터,90,0,199,0,광주 우편집중국,0,0,140,0,전남 나주시,0
062P10160,전남 여수시,62,30,4,순천 집중과,64,0,233,0,중부권 광역우편물류센터,0,0,202,0,진주 우편집중국,0,0,284,0,전북 김제시,0
062P10161,강원 태백시,62,227,15,원주 우편집중국,77,0,256,0,중부권 광역우편물류센터,0,0,295,0,부산 우편집중국,0,0,60,0,부산 연제구,0
062P10162,대구 서구,62,43,4,대구 우편집중국,65,77,192,214,중부권 광역우편물류센터,90,0,253,0,부천 우편집중국,0,0,61,0,인천 미추홀구,0
062P10163,충남 금산군,62,154,14,천안 우편집중국,72,0,133,0,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,36,0,인천 부평구,0
062P10164,울산 중구,62,30,4,울산 우편집중국,64,0,318,0,중부권 광역우편물류센터,0,0,202,0,진주 우편집중국,0,0,102,0,경남 함양군,0
062P10165,경북 청송군,62,90,5,안동 우편집중국,68,0,216,0,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,36,0,서울 강서구,0
062P10166,충남 천안시 서북구,62,30,2,천안 우편집중국,64,0,133,0,중부권 광역우편물류센터,0,0,199,0,광주 우편집중국,0,0,108,0,전남 함평군,0
062P10167,전남 진도군,62,30,4,영암 우편집중국,64,0,290,0,중부권 광역우편물류센터,0,0,271,0,포항 우편집중국,0,0,30,0,경북 포항시 북구,0
062P10168,충남 부여군,62,116,8,대전 우편집중국,70,0,53,0,중부권 광역우편물류센터,0,0,248,0,동서울 우편집중국,0,0,40,0,경기 남양주시,0
062P10169,경기 여주시,62,75,5,원주 우편집중국,67,0,256,0,중부권 광역우편물류센터,0,0,233,0,순천 집중과,0,0,30,0,전남 여수시,0
062P10170,서울 광진구,62,30,6,동서울 우편집중국,64,76,248,227,중부권 광역우편물류센터,93,0,261,0,의정부 우편집중국,0,0,64,0,서울 도봉구,0
062P10171,전북 부안군,62,270,21,진주 우편집중국,80,0,202,0,중부권 광역우편물류센터,0,0,251,0,창원 우편집중국,0,0,117,0,경남 고성군,0
062P10172,충북 청주시 흥덕구,62,44,4,청주 우편집중국,65,0,100,0,중부권 광역우편물류센터,0,0,53,0,대전 우편집중국,0,0,102,0,충남 청양군,0
062P10173,경기 시흥시,62,53,9,부천 우편집중국,66,78,253,253,중부권 광역우편물류센터,95,0,251,0,창원 우편집중국,0,0,75,0,경남 창원시 성산구,0
062P10174,서울 광진구,62,30,6,동서울 우편집중국,64,76,248,227,중부권 광역우편물류센터,93,0,256,0,원주 우편집중국,0,0,62,0,충북 제천시,0
062P10175,경기 용인시 처인구,62,64,3,성남 우편집중국,66,0,218,0,중부권 광역우편물류센터,0,0,256,0,원주 우편집중국,0,0,227,0,강원 태백시,0
062P10176,대구 수성구,62,50,3,대구 우편집중국,65,77,192,214,중부권 광역우편물류센터,90,0,53,0,대전 우편집중국,0,0,116,0,충남 부여군,0
062P10177,경기 고양시 덕양구,62,30,5,고양 우편집중국,64,76,268,134,중부권 광역우편물류센터,94,0,202,0,진주 우편집중국,0,0,124,0,경남 거창군,0
062P10178,강원 영월군,62,62,9,원주 우편집중국,66,0,256,0,중부권 광역우편물류센터,0,0,368,0,강릉 우편집중국,0,0,30,0,강원 강릉시,0
062P10179,경기 의왕시,62,66,4,성남 우편집중국,66,0,218,0,중부권 광역우편물류센터,0,0,202,0,진주 우편집중국,0,0,234,0,전북 고창군,0
062P10180,인천 동구,62,74,2,부천 우편집중국,67,79,253,257,중부권 광역우편물류센터,96,0,133,0,천안 우편집중국,0,0,45,0,충남 아산시,0
062P10181,경기 파주시,62,48,4,고양 우편집중국,65,77,268,136,중부권 광역우편물류센터,95,0,268,0,고양 우편집중국,0,0,30,0,경기 고양시 덕양구,0
062P10182,충남 서천군,62,156,9,대전 우편집중국,72,0,53,0,중부권 광역우편물류센터,0,0,295,0,부산 우편집중국,0,0,74,0,경남 밀양시,0
062P10183,경북 칠곡군,62,55,4,대구 우편집중국,66,78,192,211,중부권 광역우편물류센터,91,0,253,0,부천 우편집중국,0,0,71,0,경기 안산시 상록구,0
062P10184,대구 서구,62,43,4,대구 우편집중국,65,77,192,214,중부권 광역우편물류센터,90,0,199,0,광주 우편집중국,0,0,150,0,광주 서구,0
062P10185,서울 양천구,62,36,2,부천 우편집중국,64,76,253,230,중부권 광역우편물류센터,93,0,368,0,강릉 우편집중국,0,0,82,0,강원 삼척시,0
062P10186,경북 김천시,62,106,10,대구 우편집중국,69,81,192,201,중부권 광역우편물류센터,94,0,133,0,천안 우편집중국,0,0,30,0,충남 천안시 서북구,0
062P10187,전남 완도군,62,50,9,영암 우편집중국,65,0,290,0,중부권 광역우편물류센터,0,0,248,0,동서울 우편집중국,0,0,40,0,경기 남양주시,0
062P10188,경기 김포시,62,36,4,고양 우편집중국,64,76,268,134,중부권 광역우편물류센터,94,0,248,0,동서울 우편집중국,0,0,82,0,서울 강남구,0
062P10189,충북 보은군,62,87,10,청주 우편집중국,68,0,100,0,중부권 광역우편물류센터,0,0,261,0,의정부 우편집중국,0,0,64,0,서울 도봉구,0
062P10190,전북 군산시,62,307,17,진주 우편집중국,82,0,202,0,중부권 광역우편물류센터,0,0,216,0,안동 우편집중국,0,0,57,0,경북 봉화군,0
062P10191,서울 광진구,62,30,6,동서울 우편집중국,64,76,248,227,중부권 광역우편물류센터,93,0,229,0,수원 우편집중국,0,0,114,0,경기 안성시,0
062P10192,강원 춘천시,62,108,4,원주 우편집중국,69,0,256,0,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,96,0,인천 강화군,0
062P10193,경기 평택시,62,105,3,수원 우편집중국,69,0,229,0,중부권 광역우편물류센터,0,0,295,0,부산 우편집중국,0,0,70,0,부산 서구,0
062P10194,경기 안산시 단원구,62,68,4,부천 우편집중국,67,79,253,257,중부권 광역우편물류센터,96,0,202,0,진주 우편집중국,0,0,82,0,경남 산청군,0
062P10195,경기 광주시,62,72,2,성남 우편집중국,67,0,218,0,중부권 광역우편물류센터,0,0,295,0,부산 우편집중국,0,0,70,0,부산 사상구,0
062P10196,경기 연천군,62,55,6,의정부 우편집중국,66,78,261,169,중부권 광역우편물류센터,95,0,192,0,대구 우편집중국,0,0,50,0,대구 수성구,0
062P10197,충북 괴산군,62,142,8,청주 우편집중국,71,0,100,0,중부권 광역우편물류센터,0,0,256,0,원주 우편집중국,0,0,30,0,강원 원주시,0
062P10198,울산 울주군,62,35,2,울산 우편집중국,64,0,318,0,중부권 광역우편물류센터,0,0,202,0,진주 우편집중국,0,0,53,0,경남 의령군,0
062P10199,경남 진주시,62,34,2,진주 우편집중국,64,0,202,0,중부권 광역우편물류센터,0,0,271,0,포항 우편집중국,0,0,30,0,경북 포항시 남구,0
062P10200,인천 미추홀구,62,61,3,부천 우편집중국,66,78,253,253,중부권 광역우편물류센터,95,0,256,0,원주 우편집중국,0,0,62,0,충북 제천시,0
062P10201,충북 청주시 청원구,62,30,4,청주 우편집중국,64,0,100,0,중부권 광역우편물류센터,0,0,271,0,포항 우편집중국,0,0,168,0,경북 영천시,0
062P10202,충남 보령시,62,190,13,대전 우편집중국,75,0,53,0,중부권 광역우편물류센터,0,0,133,0,천안 우편집중국,0,0,45,0,충남 아산시,0
062P10203,충북 청주시 청원구,62,30,4,청주 우편집중국,64,0,100,0,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,36,0,경기 부천시,0
062P10204,서울 금천구,62,56,4,성남 우편집중국,66,0,218,0,중부권 광역우편물류센터,0,0,202,0,진주 우편집중국,0,0,169,0,전북 순창군,0
062P10205,전남 신안군,62,45,1,영암 우편집중국,65,0,290,0,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,36,0,인천 부평구,0
062P10206,경기 수원시 영통구,62,30,2,수원 우편집중국,64,0,229,0,중부권 광역우편물류센터,0,0,251,0,창원 우편집중국,0,0,75,0,경남 창녕군,0
062P10207,경기 광명시,62,60,6,성남 우편집중국,66,0,218,0,중부권 광역우편물류센터,0,0,100,0,청주 우편집중국,0,0,71,0,충북 진천군,0
062P10208,경기 고양시 일산동구,62,30,2,고양 우편집중국,64,76,268,134,중부권 광역우편물류센터,94,0,192,0,대구 우편집중국,0,0,88,0,경북 성주군,0
062P10209,강원 삼척시,62,82,3,강릉 우편집중국,67,0,368,0,중부권 광역우편물류센터,0,0,295,0,부산 우편집중국,0,0,60,0,부산 연제구,0
062P10210,전북 진안군,62,150,7,진주 우편집중국,72,0,202,0,중부권 광역우편물류센터,0,0,100,0,청주 우편집중국,0,0,142,0,충북 괴산군,0
062P10211,강원 화천군,62,108,6,원주 우편집중국,69,0,256,0,중부권 광역우편물류센터,0,0,271,0,포항 우편집중국,0,0,30,0,경북 영덕군,0
062P10212,강원 평창군,62,84,9,원주 우편집중국,68,0,256,0,중부권 광역우편물류센터,0,0,202,0,진주 우편집중국,0,0,234,0,전북 고창군,0
062P10213,경남 밀양시,62,74,11,부산 우편집중국,67,79,295,319,중부권 광역우편물류센터,99,0,202,0,진주 우편집중국,0,0,133,0,전북 장수군,0
062P10214,충북 청주시 상당구,62,65,3,청주 우편집중국,66,0,100,0,중부권 광역우편물류센터,0,0,192,0,대구 우편집중국,0,0,30,0,대구 북구,0
062P10215,대전 동구,62,57,3,대전 우편집중국,66,0,53,0,중부권 광역우편물류센터,0,0,216,0,안동 우편집중국,0,0,57,0,경북 봉화군,0
062P10216,경북 문경시,62,119,4,안동 우편집중국,70,0,216,0,중부권 광역우편물류센터,0,0,268,0,고양 우편집중국,0,0,42,0,서울 서대문구,0
062P10217,서울 성동구,62,84,11,동서울 우편집중국,68,80,248,252,중부권 광역우편물류센터,97,0,229,0,수원 우편집중국,0,0,77,0,경기 수원시 권선구,0
062P10218,전남 구례군,62,128,11,광주 우편집중국,71,0,199,0,중부권 광역우편물류센터,0,0,192,0,대구 우편집중국,0,0,54,0,대구 달성군,0
062P10219,충남 태안군,62,128,9,천안 우편집중국,71,0,133,0,중부권 광역우편물류센터,0,0,218,0,성남 우편집중국,0,0,58,0,경기 용인시 수지구,0
062P10220,서울 마포구,62,42,3,고양 우편집중국,65,77,268,136,중부권 광역우편물류센터,95,0,248,0,동서울 우편집중국,0,0,79,0,서울 서초구,0
062P10221,강원 태백시,62,227,15,원주 우편집중국,77,0,256,0,중부권 광역우편물류센터,0,0,295,0,부산 우편집중국,0,0,35,0,부산 남구,0
062P10222,경북 군위군,62,84,6,대구 우편집중국,68,80,192,214,중부권 광역우편물류센터,93,0,100,0,청주 우편집중국,0,0,97,0,충북 음성군,0
062P10223,경남 거창군,62,124,9,진주 우편집중국,70,0,202,0,중부권 광역우편물류센터,0,0,216,0,안동 우편집중국,0,0,30,0,경북 안동시,0
062P10224,경기 이천시,62,94,8,성남 우편집중국,68,0,218,0,중부권 광역우편물류센터,0,0,192,0,대구 우편집중국,0,0,88,0,경북 성주군,0
062P10225,전남 화순군,62,71,6,광주 우편집중국,67,0,199,0,중부권 광역우편물류센터,0,0,202,0,진주 우편집중국,0,0,244,0,전북 정읍시,0
062P10226,경북 상주시,62,97,11,안동 우편집중국,68,0,216,0,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,36,0,서울 영등포구,0
062P10227,경남 산청군,62,82,11,진주 우편집중국,67,0,202,0,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,66,0,인천 중구,0
062P10228,경기 고양시 덕양구,62,30,5,고양 우편집중국,64,76,268,134,중부권 광역우편물류센터,94,0,295,0,부산 우편집중국,0,0,34,0,부산 강서구,0
062P10229,전북 장수군,62,133,13,진주 우편집중국,71,0,202,0,중부권 광역우편물류센터,0,0,248,0,동서울 우편집중국,0,0,40,0,경기 남양주시,0
062P10230,경남 창원시 마산회원구,62,30,3,창원 우편집중국,64,0,251,0,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,36,0,경기 부천시,0
062P10231,강원 동해시,62,72,4,강릉 우편집중국,67,0,368,0,중부권 광역우편물류센터,0,0,218,0,성남 우편집중국,0,0,72,0,경기 광주시,0
062P10232,충남 금산군,62,154,14,천안 우편집중국,72,0,133,0,중부권 광역우편물류센터,0,0,295,0,부산 우편집중국,0,0,70,0,부산 서구,0
062P10233,경북 군위군,62,84,6,대구 우편집중국,68,80,192,214,중부권 광역우편물류센터,93,0,199,0,광주 우편집중국,0,0,108,0,전남 함평군,0
062P10234,충북 보은군,62,87,10,청주 우편집중국,68,0,100,0,중부권 광역우편물류센터,0,0,218,0,성남 우편집중국,0,0,43,0,경기 성남시 수정구,0
062P10235,경북 영양군,62,90,5,안동 우편집중국,68,0,216,0,중부권 광역우편물류센터,0,0,218,0,성남 우편집중국,0,0,56,0,서울 금천구,0
062P10236,경기 포천시,62,52,5,의정부 우편집중국,65,77,261,155,중부권 광역우편물류센터,94,0,216,0,안동 우편집중국,0,0,90,0,경북 청송군,0
062P10237,경기 용인시 수지구,62,58,4,성남 우편집중국,66,0,218,0,중부권 광역우편물류센터,0,0,199,0,광주 우편집중국,0,0,150,0,광주 서구,0
062P10238,부산 강서구,62,34,6,부산 우편집중국,64,76,295,300,중부권 광역우편물류센터,96,0,248,0,동서울 우편집중국,0,0,54,0,서울 강동구,0
062P10239,전남 순천시,62,36,5,순천 집중과,64,0,233,0,중부권 광역우편물류센터,0,0,251,0,창원 우편집중국,0,0,136,0,경남 통영시,0
062P10240,전남 완도군,62,50,9,영암 우편집중국,65,0,290,0,중부권 광역우편물류센터,0,0,233,0,순천 집중과,0,0,58,0,전남 고흥군,0
062P10241,전남 함평군,62,108,6,광주 우편집중국,69,0,199,0,중부권 광역우편물류센터,0,0,251,0,창원 우편집중국,0,0,80,0,경남 창원시 진해구,0
062P10242,전남 영광군,62,82,5,광주 우편집중국,67,0,199,0,중부권 광역우편물류센터,0,0,202,0,진주 우편집중국,0,0,73,0,경남 남해군,0
062P10243,강원 인제군,62,150,10,원주 우편집중국,72,0,256,0,중부권 광역우편물류센터,0,0,256,0,원주 우편집중국,0,0,98,0,충북 단양군,0
062P10244,대구 중구,62,30,6,대구 우편집중국,64,76,192,205,중부권 광역우편물류센터,89,0,233,0,순천 집중과,0,0,58,0,전남 고흥군,0
062P10245,전남 진도군,62,30,4,영암 우편집중국,64,0,290,0,중부권 광역우편물류센터,0,0,229,0,수원 우편집중국,0,0,86,0,경기 오산시,0
062P10246,충남 홍성군,62,154,8,천안 우편집중국,72,0,133,0,중부권 광역우편물류센터,0,0,216,0,안동 우편집중국,0,0,44,0,경북 예천군,0
062P10247,서울 광진구,62,30,6,동서울 우편집중국,64,76,248,227,중부권 광역우편물류센터,93,0,199,0,광주 우편집중국,0,0,108,0,전남 함평군,0
062P10248,전북 김제시,62,284,15,진주 우편집중국,81,0,202,0,중부권 광역우편물류센터,0,0,256,0,원주 우편집중국,0,0,81,0,강원 홍천군,0
062P10249,세종특별자치시,62,56,10,대전 우편집중국,66,0,53,0,중부권 광역우편물류센터,0,0,290,0,영암 우편집중국,0,0,50,0,전남 완도군,0
062P10250,부산 기장군,62,65,6,울산 우편집중국,66,0,318,0,중부권 광역우편물류센터,0,0,318,0,울산 우편집중국,0,0,30,0,울산 남구,0
062P10251,충북 청주시 흥덕구,62,44,4,청주 우편집중국,65,0,100,0,중부권 광역우편물류센터,0,0,53,0,대전 우편집중국,0,0,116,0,충남 부여군,0
062P10252,경기 연천군,62,55,6,의정부 우편집중국,66,78,261,169,중부권 광역우편물류센터,95,0,248,0,동서울 우편집중국,0,0,36,0,서울 성북구,0
062P10253,경기 파주시,62,48,4,고양 우편집중국,65,77,268,136,중부권 광역우편물류센터,95,0,192,0,대구 우편집중국,0,0,50,0,대구 동구,0
062P10254,충남 부여군,62,116,8,대전 우편집중국,70,0,53,0,중부권 광역우편물류센터,0,0,368,0,강릉 우편집중국,0,0,30,0,강원 강릉시,0
062P10255,서울 광진구,62,30,6,동서울 우편집중국,64,76,248,227,중부권 광역우편물류센터,93,0,192,0,대구 우편집중국,0,0,76,0,경북 구미시,0
062P10256,부산 중구,62,70,7,부산 우편집중국,67,79,295,319,중부권 광역우편물류센터,99,0,218,0,성남 우편집중국,0,0,66,0,경기 의왕시,0
062P10257,경남 거창군,62,124,9,진주 우편집중국,70,0,202,0,중부권 광역우편물류센터,0,0,133,0,천안 우편집중국,0,0,154,0,충남 홍성군,0
062P10258,대구 중구,62,30,6,대구 우편집중국,64,76,192,205,중부권 광역우편물류센터,89,0,233,0,순천 집중과,0,0,84,0,전남 보성군,0
062P10259,강원 횡성군,62,54,1,원주 우편집중국,66,0,256,0,중부권 광역우편물류센터,0,0,53,0,대전 우편집중국,0,0,77,0,충남 논산시,0
062P10260,전북 장수군,62,133,13,진주 우편집중국,71,0,202,0,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,96,0,인천 강화군,0
062P10261,서울 성동구,62,84,11,동서울 우편집중국,68,80,248,252,중부권 광역우편물류센터,97,0,256,0,원주 우편집중국,0,0,62,0,강원 영월군,0
062P10262,경남 창녕군,62,75,13,창원 우편집중국,67,0,251,0,중부권 광역우편물류센터,0,0,192,0,대구 우편집중국,0,0,43,0,대구 남구,0
062P10263,전남 함평군,62,108,6,광주 우편집중국,69,0,199,0,중부권 광역우편물류센터,0,0,256,0,원주 우편집중국,0,0,124,0,강원 정선군,0
062P10264,강원 정선군,62,124,9,원주 우편집중국,70,0,256,0,중부권 광역우편물류센터,0,0,192,0,대구 우편집중국,0,0,43,0,대구 서구,0
062P10265,경북 김천시,62,106,10,대구 우편집중국,69,81,192,201,중부권 광역우편물류센터,94,0,199,0,광주 우편집중국,0,0,71,0,전남 화순군,0
062P10266,충북 진천군,62,71,7,청주 우편집중국,67,0,100,0,중부권 광역우편물류센터,0,0,100,0,청주 우편집중국,0,0,58,0,충북 증평군,0
062P10267,경북 포항시 남구,62,30,4,포항 우편집중국,64,0,271,0,중부권 광역우편물류센터,0,0,248,0,동서울 우편집중국,0,0,51,0,경기 하남시,0
062P10268,경기 성남시 분당구,62,39,4,성남 우편집중국,65,0,218,0,중부권 광역우편물류센터,0,0,295,0,부산 우편집중국,0,0,34,0,부산 강서구,0
062P10269,부산 중구,62,70,7,부산 우편집중국,67,79,295,319,중부권 광역우편물류센터,99,0,248,0,동서울 우편집중국,0,0,30,0,서울 광진구,0
062P10270,경남 창원시 의창구,62,35,3,창원 우편집중국,64,0,251,0,중부권 광역우편물류센터,0,0,199,0,광주 우편집중국,0,0,39,0,전남 장성군,0
