택배번호,출발지,출발시간,거리,통행량,경유지1,하차시간,상차시간,거리,통행량,경유지2,하차시간,상차시간,거리,통행량,경유지3,하차시간,상차시간,거리,통행량,도착지,도착시간
251P10033,경기 용인시 수지구,251,58,2,성남 우편집중국,255,267,218,29,중부권 광역우편물류센터,282,0,295,0,부산 우편집중국,0,0,60,0,부산 연제구,0
252P10001,경기 수원시 장안구,252,77,2,수원 우편집중국,257,269,229,13,중부권 광역우편물류센터,284,0,199,0,광주 우편집중국,0,0,82,0,전남 영광군,0
252P10002,경북 울진군,252,30,2,포항 우편집중국,254,266,271,15,중부권 광역우편물류센터,284,0,256,0,원주 우편집중국,0,0,108,0,강원 양구군,0
252P10003,충남 서산시,252,128,3,천안 우편집중국,261,273,133,13,중부권 광역우편물류센터,282,0,202,0,진주 우편집중국,0,0,189,0,전북 완주군,0
252P10004,강원 속초시,252,97,2,강릉 우편집중국,258,270,368,13,중부권 광역우편물류센터,295,0,202,0,진주 우편집중국,0,0,244,0,전북 정읍시,0
252P10005,서울 금천구,252,56,1,성남 우편집중국,256,268,218,30,중부권 광역우편물류센터,283,0,192,0,대구 우편집중국,0,0,30,0,대구 북구,0
252P10006,경북 영양군,252,90,1,안동 우편집중국,258,270,216,15,중부권 광역우편물류센터,284,0,216,0,안동 우편집중국,0,0,30,0,경북 안동시,0
252P10007,충남 공주시,252,76,1,대전 우편집중국,257,269,53,9,중부권 광역우편물류센터,273,0,248,0,동서울 우편집중국,0,0,51,0,경기 하남시,0
252P10008,경기 용인시 수지구,252,58,3,성남 우편집중국,256,268,218,30,중부권 광역우편물류센터,283,0,295,0,부산 우편집중국,0,0,39,0,경남 김해시,0
252P10009,대구 서구,252,43,1,대구 우편집중국,255,267,192,22,중부권 광역우편물류센터,280,0,268,0,고양 우편집중국,0,0,30,0,경기 고양시 일산동구,0
252P10010,부산 사하구,252,70,1,부산 우편집중국,257,269,295,41,중부권 광역우편물류센터,289,0,53,0,대전 우편집중국,0,0,30,0,충남 계룡시,0
252P10011,경기 포천시,252,52,1,의정부 우편집중국,255,267,261,19,중부권 광역우편물류센터,284,0,202,0,진주 우편집중국,0,0,234,0,전북 고창군,0
252P10012,광주 서구,252,150,1,광주 우편집중국,262,274,199,17,중부권 광역우편물류센터,287,0,268,0,고양 우편집중국,0,0,30,0,경기 고양시 일산서구,0
252P10013,서울 구로구,252,88,1,성남 우편집중국,258,270,218,34,중부권 광역우편물류센터,285,0,53,0,대전 우편집중국,0,0,30,0,충남 계룡시,0
252P10014,부산 중구,252,70,2,부산 우편집중국,257,269,295,41,중부권 광역우편물류센터,289,0,100,0,청주 우편집중국,0,0,87,0,충북 보은군,0
252P10015,경북 포항시 남구,252,30,2,포항 우편집중국,254,266,271,15,중부권 광역우편물류센터,284,0,202,0,진주 우편집중국,0,0,82,0,경남 산청군,0
252P10016,전남 강진군,252,50,1,영암 우편집중국,255,267,290,22,중부권 광역우편물류센터,286,0,253,0,부천 우편집중국,0,0,36,0,경기 부천시,0
252P10017,대전 서구,252,46,1,대전 우편집중국,255,267,53,6,중부권 광역우편물류센터,271,0,271,0,포항 우편집중국,0,0,30,0,경북 포항시 북구,0
252P10018,경북 포항시 남구,252,30,2,포항 우편집중국,254,266,271,15,중부권 광역우편물류센터,284,0,216,0,안동 우편집중국,0,0,30,0,경북 안동시,0
252P10019,경북 울진군,252,30,2,포항 우편집중국,254,266,271,15,중부권 광역우편물류센터,284,0,218,0,성남 우편집중국,0,0,48,0,경기 과천시,0
252P10020,충북 충주시,252,44,1,청주 우편집중국,255,267,100,11,중부권 광역우편물류센터,274,0,218,0,성남 우편집중국,0,0,58,0,경기 용인시 수지구,0
252P10021,인천 동구,252,74,2,부천 우편집중국,257,269,253,28,중부권 광역우편물류센터,286,0,202,0,진주 우편집중국,0,0,124,0,경남 거창군,0
252P10022,서울 은평구,252,39,1,고양 우편집중국,255,267,268,17,중부권 광역우편물류센터,285,0,290,0,영암 우편집중국,0,0,50,0,전남 완도군,0
252P10023,경기 광주시,252,72,2,성남 우편집중국,257,269,218,33,중부권 광역우편물류센터,284,0,253,0,부천 우편집중국,0,0,96,0,인천 강화군,0
252P10024,인천 부평구,252,36,1,부천 우편집중국,254,266,253,30,중부권 광역우편물류센터,283,0,133,0,천안 우편집중국,0,0,164,0,충북 영동군,0
252P10025,경기 안양시 동안구,252,56,2,성남 우편집중국,256,268,218,30,중부권 광역우편물류센터,283,0,192,0,대구 우편집중국,0,0,50,0,대구 수성구,0
252P10026,부산 연제구,252,60,2,부산 우편집중국,256,268,295,38,중부권 광역우편물류센터,288,0,133,0,천안 우편집중국,0,0,109,0,충남 당진시,0
252P10027,충북 청주시 서원구,252,30,1,청주 우편집중국,254,266,100,11,중부권 광역우편물류센터,273,0,268,0,고양 우편집중국,0,0,36,0,경기 김포시,0
252P10028,대구 수성구,252,50,1,대구 우편집중국,255,267,192,22,중부권 광역우편물류센터,280,0,202,0,진주 우편집중국,0,0,124,0,경남 거창군,0
252P10029,전남 여수시,252,30,1,순천 집중과,254,266,233,12,중부권 광역우편물류센터,282,0,202,0,진주 우편집중국,0,0,73,0,경남 하동군,0
252P10030,경남 함양군,252,101,3,진주 우편집중국,259,271,202,35,중부권 광역우편물류센터,284,0,261,0,의정부 우편집중국,0,0,48,0,서울 중랑구,0
253P10001,경기 평택시,253,105,3,수원 우편집중국,260,272,229,15,중부권 광역우편물류센터,287,0,253,0,부천 우편집중국,0,0,36,0,서울 양천구,0
253P10002,경기 화성시,253,110,1,수원 우편집중국,260,272,229,15,중부권 광역우편물류센터,287,0,53,0,대전 우편집중국,0,0,76,0,충남 공주시,0
253P10003,대구 달성군,253,54,1,대구 우편집중국,257,269,192,22,중부권 광역우편물류센터,282,0,251,0,창원 우편집중국,0,0,49,0,경남 함안군,0
253P10004,전남 영광군,253,82,2,광주 우편집중국,258,270,199,13,중부권 광역우편물류센터,283,0,192,0,대구 우편집중국,0,0,54,0,대구 달성군,0
253P10005,울산 남구,253,30,1,울산 우편집중국,255,267,318,16,중부권 광역우편물류센터,288,0,216,0,안동 우편집중국,0,0,119,0,경북 문경시,0
253P10006,강원 삼척시,253,82,2,강릉 우편집중국,258,270,368,13,중부권 광역우편물류센터,295,0,100,0,청주 우편집중국,0,0,142,0,충북 괴산군,0
253P10007,경기 하남시,253,51,1,동서울 우편집중국,256,268,248,24,중부권 광역우편물류센터,285,0,248,0,동서울 우편집중국,0,0,213,0,경기 가평군,0
253P10008,경남 고성군,253,117,3,창원 우편집중국,261,273,251,16,중부권 광역우편물류센터,290,0,256,0,원주 우편집중국,0,0,75,0,경기 여주시,0
253P10009,충북 옥천군,253,135,2,천안 우편집중국,262,274,133,13,중부권 광역우편물류센터,283,0,290,0,영암 우편집중국,0,0,45,0,전남 목포시,0
253P10010,경기 고양시 일산동구,253,30,1,고양 우편집중국,255,267,268,17,중부권 광역우편물류센터,285,0,233,0,순천 집중과,0,0,84,0,전남 보성군,0
253P10011,인천 부평구,253,36,2,부천 우편집중국,255,267,253,28,중부권 광역우편물류센터,284,0,248,0,동서울 우편집중국,0,0,79,0,서울 서초구,0
253P10012,충북 보은군,253,87,1,청주 우편집중국,259,271,100,9,중부권 광역우편물류센터,278,0,192,0,대구 우편집중국,0,0,54,0,경북 경산시,0
253P10013,경기 광주시,253,72,2,성남 우편집중국,258,270,218,34,중부권 광역우편물류센터,285,0,192,0,대구 우편집중국,0,0,76,0,경북 구미시,0
253P10014,경기 구리시,253,53,1,의정부 우편집중국,257,269,261,21,중부권 광역우편물류센터,286,0,295,0,부산 우편집중국,0,0,60,0,부산 연제구,0
253P10015,경남 거제시,253,136,1,창원 우편집중국,262,274,251,18,중부권 광역우편물류센터,291,0,261,0,의정부 우편집중국,0,0,64,0,서울 강북구,0
253P10016,전남 보성군,253,84,1,순천 집중과,259,271,233,8,중부권 광역우편물류센터,287,0,233,0,순천 집중과,0,0,58,0,전남 고흥군,0
253P10017,경남 창원시 의창구,253,35,1,창원 우편집중국,255,267,251,16,중부권 광역우편물류센터,284,0,268,0,고양 우편집중국,0,0,42,0,서울 서대문구,0
253P10018,경기 고양시 덕양구,253,30,1,고양 우편집중국,255,267,268,17,중부권 광역우편물류센터,285,0,368,0,강릉 우편집중국,0,0,82,0,강원 삼척시,0
253P10019,경북 포항시 남구,253,30,3,포항 우편집중국,255,267,271,16,중부권 광역우편물류센터,285,0,253,0,부천 우편집중국,0,0,66,0,인천 옹진군,0
253P10020,경기 안양시 만안구,253,56,2,성남 우편집중국,257,269,218,33,중부권 광역우편물류센터,284,0,53,0,대전 우편집중국,0,0,57,0,대전 중구,0
253P10021,강원 고성군,253,97,1,강릉 우편집중국,259,271,368,13,중부권 광역우편물류센터,296,0,295,0,부산 우편집중국,0,0,39,0,경남 김해시,0
253P10022,경기 안양시 만안구,253,56,2,성남 우편집중국,257,269,218,33,중부권 광역우편물류센터,284,0,216,0,안동 우편집중국,0,0,70,0,경북 의성군,0
253P10023,경기 과천시,253,48,1,성남 우편집중국,256,268,218,30,중부권 광역우편물류센터,283,0,218,0,성남 우편집중국,0,0,56,0,경기 안양시 만안구,0
253P10024,경기 평택시,253,105,3,수원 우편집중국,260,272,229,15,중부권 광역우편물류센터,287,0,248,0,동서울 우편집중국,0,0,84,0,서울 중구,0
253P10025,충북 증평군,253,58,1,청주 우편집중국,257,269,100,9,중부권 광역우편물류센터,276,0,202,0,진주 우편집중국,0,0,149,0,경남 합천군,0
253P10026,인천 연수구,253,70,1,부천 우편집중국,258,270,253,29,중부권 광역우편물류센터,287,0,261,0,의정부 우편집중국,0,0,68,0,경기 의정부시,0
253P10027,경남 창원시 마산회원구,253,30,1,창원 우편집중국,255,267,251,16,중부권 광역우편물류센터,284,0,318,0,울산 우편집중국,0,0,30,0,울산 동구,0
253P10028,전북 전주시 덕진구,253,190,2,진주 우편집중국,266,278,202,32,중부권 광역우편물류센터,291,0,133,0,천안 우편집중국,0,0,45,0,충남 아산시,0
253P10029,경남 김해시,253,39,1,부산 우편집중국,256,268,295,38,중부권 광역우편물류센터,288,0,295,0,부산 우편집중국,0,0,60,0,부산 연제구,0
253P10030,부산 강서구,253,34,1,부산 우편집중국,255,267,295,36,중부권 광역우편물류센터,287,0,248,0,동서울 우편집중국,0,0,84,0,서울 성동구,0
253P10031,경기 양평군,253,144,2,동서울 우편집중국,263,275,248,19,중부권 광역우편물류센터,292,0,253,0,부천 우편집중국,0,0,36,0,서울 강서구,0
253P10032,충북 진천군,253,71,1,청주 우편집중국,258,270,100,9,중부권 광역우편물류센터,277,0,268,0,고양 우편집중국,0,0,30,0,경기 고양시 덕양구,0
253P10033,대전 동구,253,57,3,대전 우편집중국,257,269,53,9,중부권 광역우편물류센터,273,0,53,0,대전 우편집중국,0,0,66,0,대전 대덕구,0
253P10034,충북 음성군,253,97,1,청주 우편집중국,259,271,100,9,중부권 광역우편물류센터,278,0,100,0,청주 우편집중국,0,0,44,0,충북 충주시,0
253P10035,경북 봉화군,253,57,2,안동 우편집중국,257,269,216,14,중부권 광역우편물류센터,283,0,256,0,원주 우편집중국,0,0,98,0,충북 단양군,0
253P10036,서울 은평구,253,39,2,고양 우편집중국,256,268,268,17,중부권 광역우편물류센터,286,0,53,0,대전 우편집중국,0,0,46,0,대전 유성구,0
253P10037,서울 강북구,253,64,1,의정부 우편집중국,257,269,261,21,중부권 광역우편물류센터,286,0,248,0,동서울 우편집중국,0,0,40,0,경기 남양주시,0
253P10038,전북 장수군,253,133,2,진주 우편집중국,262,274,202,33,중부권 광역우편물류센터,287,0,192,0,대구 우편집중국,0,0,43,0,대구 남구,0
254P10001,강원 평창군,254,84,2,원주 우편집중국,260,272,256,18,중부권 광역우편물류센터,289,0,248,0,동서울 우편집중국,0,0,54,0,서울 강동구,0
254P10002,경남 창원시 마산합포구,254,30,1,창원 우편집중국,256,268,251,17,중부권 광역우편물류센터,285,0,100,0,청주 우편집중국,0,0,71,0,충북 진천군,0
254P10003,울산 울주군,254,35,1,울산 우편집중국,256,268,318,17,중부권 광역우편물류센터,289,0,202,0,진주 우편집중국,0,0,189,0,전북 완주군,0
254P10004,충남 태안군,254,128,3,천안 우편집중국,263,275,133,15,중부권 광역우편물류센터,284,0,290,0,영암 우편집중국,0,0,45,0,전남 목포시,0
254P10005,부산 영도구,254,70,1,부산 우편집중국,259,271,295,36,중부권 광역우편물류센터,291,0,192,0,대구 우편집중국,0,0,30,0,대구 북구,0
254P10006,경기 과천시,254,48,2,성남 우편집중국,257,269,218,33,중부권 광역우편물류센터,284,0,295,0,부산 우편집중국,0,0,70,0,부산 사하구,0
254P10007,충남 논산시,254,77,1,대전 우편집중국,259,271,53,5,중부권 광역우편물류센터,275,0,256,0,원주 우편집중국,0,0,54,0,강원 횡성군,0
254P10008,전북 무주군,254,175,1,천안 우편집중국,266,278,133,11,중부권 광역우편물류센터,287,0,253,0,부천 우편집중국,0,0,74,0,인천 동구,0
254P10009,경기 광주시,254,72,3,성남 우편집중국,259,271,218,36,중부권 광역우편물류센터,286,0,261,0,의정부 우편집중국,0,0,64,0,서울 도봉구,0
254P10010,경남 양산시,254,94,1,울산 우편집중국,260,272,318,17,중부권 광역우편물류센터,293,0,261,0,의정부 우편집중국,0,0,53,0,경기 구리시,0
254P10011,전남 영암군,254,50,1,영암 우편집중국,257,269,290,20,중부권 광역우편물류센터,288,0,202,0,진주 우편집중국,0,0,306,0,전북 군산시,0
254P10012,경남 사천시,254,42,1,진주 우편집중국,257,269,202,32,중부권 광역우편물류센터,282,0,251,0,창원 우편집중국,0,0,75,0,경남 창녕군,0
254P10013,서울 도봉구,254,64,1,의정부 우편집중국,258,270,261,21,중부권 광역우편물류센터,287,0,368,0,강릉 우편집중국,0,0,30,0,강원 강릉시,0
254P10014,경기 수원시 팔달구,254,69,1,수원 우편집중국,259,271,229,13,중부권 광역우편물류센터,286,0,202,0,진주 우편집중국,0,0,133,0,전북 장수군,0
254P10015,경북 경산시,254,54,1,대구 우편집중국,258,270,192,22,중부권 광역우편물류센터,283,0,192,0,대구 우편집중국,0,0,48,0,대구 달서구,0
254P10016,경북 안동시,254,30,1,안동 우편집중국,256,268,216,12,중부권 광역우편물류센터,282,0,133,0,천안 우편집중국,0,0,154,0,충남 홍성군,0
254P10017,광주 남구,254,150,2,광주 우편집중국,264,276,199,19,중부권 광역우편물류센터,289,0,229,0,수원 우편집중국,0,0,77,0,경기 수원시 장안구,0
254P10018,충남 서산시,254,128,3,천안 우편집중국,263,275,133,15,중부권 광역우편물류센터,284,0,251,0,창원 우편집중국,0,0,35,0,경남 창원시 의창구,0
255P10001,경기 광주시,255,72,4,성남 우편집중국,260,272,218,35,중부권 광역우편물류센터,287,0,290,0,영암 우편집중국,0,0,50,0,전남 완도군,0
255P10002,경북 포항시 북구,255,30,1,포항 우편집중국,257,269,271,16,중부권 광역우편물류센터,287,0,202,0,진주 우편집중국,0,0,73,0,경남 하동군,0
255P10003,서울 중랑구,255,48,1,의정부 우편집중국,258,270,261,21,중부권 광역우편물류센터,287,0,268,0,고양 우편집중국,0,0,30,0,경기 고양시 일산동구,0
255P10004,대구 수성구,255,50,1,대구 우편집중국,258,270,192,22,중부권 광역우편물류센터,283,0,248,0,동서울 우편집중국,0,0,40,0,경기 남양주시,0
255P10005,광주 광산구,255,202,1,광주 우편집중국,268,280,199,18,중부권 광역우편물류센터,293,0,251,0,창원 우편집중국,0,0,49,0,경남 함안군,0
255P10006,부산 북구,255,35,2,부산 우편집중국,257,269,295,41,중부권 광역우편물류센터,289,0,53,0,대전 우편집중국,0,0,76,0,충남 공주시,0
255P10007,충북 음성군,255,97,3,청주 우편집중국,261,273,100,8,중부권 광역우편물류센터,280,0,248,0,동서울 우편집중국,0,0,30,0,서울 광진구,0
255P10008,경기 수원시 장안구,255,77,2,수원 우편집중국,260,272,229,15,중부권 광역우편물류센터,287,0,318,0,울산 우편집중국,0,0,30,0,울산 중구,0
255P10009,경기 김포시,255,36,1,고양 우편집중국,257,269,268,18,중부권 광역우편물류센터,287,0,268,0,고양 우편집중국,0,0,30,0,경기 고양시 일산서구,0
255P10010,충북 음성군,255,97,3,청주 우편집중국,261,273,100,8,중부권 광역우편물류센터,280,0,368,0,강릉 우편집중국,0,0,68,0,강원 양양군,0
255P10011,충남 논산시,255,77,2,대전 우편집중국,260,272,53,5,중부권 광역우편물류센터,276,0,295,0,부산 우편집중국,0,0,60,0,부산 동래구,0
255P10012,강원 태백시,255,227,2,원주 우편집중국,270,282,256,23,중부권 광역우편물류센터,299,0,202,0,진주 우편집중국,0,0,169,0,전북 순창군,0
255P10013,전북 무주군,255,175,2,천안 우편집중국,267,279,133,15,중부권 광역우편물류센터,288,0,261,0,의정부 우편집중국,0,0,38,0,경기 양주시,0
255P10014,충남 천안시 동남구,255,30,1,천안 우편집중국,257,269,133,18,중부권 광역우편물류센터,278,0,248,0,동서울 우편집중국,0,0,30,0,서울 광진구,0
255P10015,부산 북구,255,35,2,부산 우편집중국,257,269,295,41,중부권 광역우편물류센터,289,0,248,0,동서울 우편집중국,0,0,51,0,경기 하남시,0
255P10016,서울 강남구,255,82,1,동서울 우편집중국,260,272,248,19,중부권 광역우편물류센터,289,0,233,0,순천 집중과,0,0,47,0,전남 광양시,0
255P10017,경북 봉화군,255,57,2,안동 우편집중국,259,271,216,14,중부권 광역우편물류센터,285,0,100,0,청주 우편집중국,0,0,87,0,충북 보은군,0
255P10018,경북 안동시,255,30,2,안동 우편집중국,257,269,216,14,중부권 광역우편물류센터,283,0,202,0,진주 우편집중국,0,0,244,0,전북 정읍시,0
255P10019,경남 창원시 성산구,255,75,2,창원 우편집중국,260,272,251,15,중부권 광역우편물류센터,289,0,192,0,대구 우편집중국,0,0,43,0,대구 남구,0
255P10020,전남 진도군,255,30,1,영암 우편집중국,257,269,290,20,중부권 광역우편물류센터,288,0,253,0,부천 우편집중국,0,0,36,0,인천 부평구,0
255P10021,인천 미추홀구,255,61,1,부천 우편집중국,259,271,253,28,중부권 광역우편물류센터,288,0,192,0,대구 우편집중국,0,0,106,0,경북 김천시,0
255P10022,전북 임실군,255,180,1,진주 우편집중국,267,279,202,34,중부권 광역우편물류센터,292,0,290,0,영암 우편집중국,0,0,45,0,전남 신안군,0
255P10023,대전 서구,255,46,1,대전 우편집중국,258,270,53,7,중부권 광역우편물류센터,274,0,295,0,부산 우편집중국,0,0,70,0,부산 중구,0
255P10024,경북 경산시,255,54,2,대구 우편집중국,259,271,192,20,중부권 광역우편물류센터,284,0,253,0,부천 우편집중국,0,0,53,0,경기 시흥시,0
255P10025,인천 남동구,255,61,1,부천 우편집중국,259,271,253,28,중부권 광역우편물류센터,288,0,261,0,의정부 우편집중국,0,0,52,0,경기 포천시,0
255P10026,경북 고령군,255,80,1,대구 우편집중국,260,272,192,18,중부권 광역우편물류센터,285,0,192,0,대구 우편집중국,0,0,106,0,경북 김천시,0
255P10027,경기 안산시 단원구,255,68,1,부천 우편집중국,260,272,253,28,중부권 광역우편물류센터,289,0,229,0,수원 우편집중국,0,0,110,0,경기 화성시,0
255P10028,경기 고양시 일산동구,255,30,1,고양 우편집중국,257,269,268,18,중부권 광역우편물류센터,287,0,290,0,영암 우편집중국,0,0,50,0,전남 영암군,0
255P10029,울산 동구,255,30,1,울산 우편집중국,257,269,318,16,중부권 광역우편물류센터,290,0,290,0,영암 우편집중국,0,0,69,0,전남 장흥군,0
256P10001,부산 서구,256,70,1,부산 우편집중국,261,273,295,38,중부권 광역우편물류센터,293,0,256,0,원주 우편집중국,0,0,108,0,강원 화천군,0
256P10002,경북 청도군,256,79,1,대구 우편집중국,261,273,192,20,중부권 광역우편물류센터,286,0,192,0,대구 우편집중국,0,0,48,0,대구 달서구,0
256P10003,전북 임실군,256,180,2,진주 우편집중국,268,280,202,36,중부권 광역우편물류센터,293,0,202,0,진주 우편집중국,0,0,42,0,경남 사천시,0
256P10004,경북 경주시,256,226,2,포항 우편집중국,271,283,271,12,중부권 광역우편물류센터,301,0,202,0,진주 우편집중국,0,0,306,0,전북 군산시,0
256P10005,광주 동구,256,71,1,광주 우편집중국,261,273,199,13,중부권 광역우편물류센터,286,0,233,0,순천 집중과,0,0,30,0,전남 여수시,0
256P10006,서울 중구,256,84,1,동서울 우편집중국,262,274,248,18,중부권 광역우편물류센터,291,0,251,0,창원 우편집중국,0,0,30,0,경남 창원시 마산회원구,0
256P10007,부산 영도구,256,70,2,부산 우편집중국,261,273,295,38,중부권 광역우편물류센터,293,0,248,0,동서울 우편집중국,0,0,213,0,경기 가평군,0
256P10008,강원 태백시,256,227,3,원주 우편집중국,271,283,256,24,중부권 광역우편물류센터,300,0,53,0,대전 우편집중국,0,0,30,0,충남 계룡시,0
256P10009,경기 안산시 상록구,256,71,2,부천 우편집중국,261,273,253,27,중부권 광역우편물류센터,290,0,229,0,수원 우편집중국,0,0,105,0,경기 평택시,0
256P10010,경북 의성군,256,70,1,안동 우편집중국,261,273,216,13,중부권 광역우편물류센터,287,0,253,0,부천 우편집중국,0,0,96,0,인천 강화군,0
256P10011,경기 부천시,256,36,1,부천 우편집중국,258,270,253,29,중부권 광역우편물류센터,287,0,251,0,창원 우편집중국,0,0,75,0,경남 창녕군,0
256P10012,경기 성남시 수정구,256,43,1,성남 우편집중국,259,271,218,36,중부권 광역우편물류센터,286,0,202,0,진주 우편집중국,0,0,102,0,경남 함양군,0
256P10013,전북 진안군,256,150,2,진주 우편집중국,266,278,202,32,중부권 광역우편물류센터,291,0,295,0,부산 우편집중국,0,0,152,0,부산 해운대구,0
256P10014,경기 안산시 상록구,256,71,2,부천 우편집중국,261,273,253,27,중부권 광역우편물류센터,290,0,100,0,청주 우편집중국,0,0,44,0,충북 충주시,0
256P10015,충북 영동군,256,164,1,천안 우편집중국,267,279,133,15,중부권 광역우편물류센터,288,0,318,0,울산 우편집중국,0,0,65,0,부산 기장군,0
257P10001,부산 남구,257,35,1,부산 우편집중국,259,271,295,36,중부권 광역우편물류센터,291,0,233,0,순천 집중과,0,0,47,0,전남 광양시,0
257P10002,충북 영동군,257,164,2,천안 우편집중국,268,280,133,13,중부권 광역우편물류센터,289,0,256,0,원주 우편집중국,0,0,227,0,강원 태백시,0
257P10003,전북 완주군,257,189,2,진주 우편집중국,270,282,202,32,중부권 광역우편물류센터,295,0,295,0,부산 우편집중국,0,0,60,0,부산 금정구,0
257P10004,충북 제천시,257,62,1,원주 우편집중국,261,273,256,18,중부권 광역우편물류센터,290,0,218,0,성남 우편집중국,0,0,58,0,경기 용인시 수지구,0
257P10005,전북 부안군,257,270,2,진주 우편집중국,275,287,202,37,중부권 광역우편물류센터,300,0,53,0,대전 우편집중국,0,0,46,0,대전 유성구,0
257P10006,경기 안양시 만안구,257,56,1,성남 우편집중국,261,273,218,36,중부권 광역우편물류센터,288,0,271,0,포항 우편집중국,0,0,30,0,경북 영덕군,0
257P10007,경기 이천시,257,94,1,성남 우편집중국,263,275,218,38,중부권 광역우편물류센터,290,0,202,0,진주 우편집중국,0,0,53,0,경남 의령군,0
257P10008,경기 평택시,257,105,3,수원 우편집중국,264,276,229,15,중부권 광역우편물류센터,291,0,192,0,대구 우편집중국,0,0,76,0,경북 구미시,0
257P10009,서울 종로구,257,84,1,동서울 우편집중국,263,275,248,19,중부권 광역우편물류센터,292,0,53,0,대전 우편집중국,0,0,76,0,충남 공주시,0
257P10010,경남 함양군,257,101,2,진주 우편집중국,264,276,202,33,중부권 광역우편물류센터,289,0,256,0,원주 우편집중국,0,0,54,0,강원 횡성군,0
257P10011,충남 천안시 동남구,257,30,2,천안 우편집중국,259,271,133,17,중부권 광역우편물류센터,280,0,256,0,원주 우편집중국,0,0,75,0,경기 여주시,0
257P10012,부산 수영구,257,60,1,부산 우편집중국,261,273,295,38,중부권 광역우편물류센터,293,0,290,0,영암 우편집중국,0,0,30,0,전남 진도군,0
257P10013,부산 부산진구,257,70,1,부산 우편집중국,262,274,295,41,중부권 광역우편물류센터,294,0,202,0,진주 우편집중국,0,0,53,0,경남 의령군,0
257P10014,전남 신안군,257,45,1,영암 우편집중국,260,272,290,20,중부권 광역우편물류센터,291,0,199,0,광주 우편집중국,0,0,150,0,광주 남구,0
257P10015,울산 중구,257,30,1,울산 우편집중국,259,271,318,17,중부권 광역우편물류센터,292,0,216,0,안동 우편집중국,0,0,30,0,경북 안동시,0
257P10016,서울 중랑구,257,48,2,의정부 우편집중국,260,272,261,19,중부권 광역우편물류센터,289,0,248,0,동서울 우편집중국,0,0,82,0,서울 강남구,0
257P10017,경북 칠곡군,257,55,1,대구 우편집중국,261,273,192,20,중부권 광역우편물류센터,286,0,248,0,동서울 우편집중국,0,0,84,0,서울 동대문구,0
257P10018,경남 창원시 진해구,257,80,1,창원 우편집중국,262,274,251,18,중부권 광역우편물류센터,291,0,251,0,창원 우편집중국,0,0,75,0,경남 창원시 성산구,0
257P10019,광주 동구,257,71,3,광주 우편집중국,262,274,199,17,중부권 광역우편물류센터,287,0,192,0,대구 우편집중국,0,0,43,0,대구 서구,0
257P10020,광주 북구,257,57,1,광주 우편집중국,261,273,199,13,중부권 광역우편물류센터,286,0,368,0,강릉 우편집중국,0,0,68,0,강원 양양군,0
257P10021,전북 무주군,257,175,3,천안 우편집중국,269,281,133,15,중부권 광역우편물류센터,290,0,233,0,순천 집중과,0,0,47,0,전남 광양시,0
257P10022,강원 춘천시,257,108,3,원주 우편집중국,264,276,256,16,중부권 광역우편물류센터,293,0,53,0,대전 우편집중국,0,0,77,0,충남 논산시,0
257P10023,전북 정읍시,257,244,3,진주 우편집중국,273,285,202,35,중부권 광역우편물류센터,298,0,256,0,원주 우편집중국,0,0,108,0,강원 춘천시,0
257P10024,광주 동구,257,71,3,광주 우편집중국,262,274,199,17,중부권 광역우편물류센터,287,0,253,0,부천 우편집중국,0,0,71,0,경기 안산시 상록구,0
257P10025,부산 중구,257,70,1,부산 우편집중국,262,274,295,41,중부권 광역우편물류센터,294,0,256,0,원주 우편집중국,0,0,62,0,충북 제천시,0
257P10026,경기 고양시 일산서구,257,30,2,고양 우편집중국,259,271,268,19,중부권 광역우편물류센터,289,0,248,0,동서울 우편집중국,0,0,51,0,경기 하남시,0
257P10027,충남 천안시 동남구,257,30,2,천안 우편집중국,259,271,133,17,중부권 광역우편물류센터,280,0,192,0,대구 우편집중국,0,0,88,0,경북 성주군,0
257P10028,서울 영등포구,257,36,1,부천 우편집중국,259,271,253,28,중부권 광역우편물류센터,288,0,368,0,강릉 우편집중국,0,0,68,0,강원 양양군,0
257P10029,충남 서천군,257,156,1,대전 우편집중국,267,279,53,4,중부권 광역우편물류센터,283,0,100,0,청주 우편집중국,0,0,65,0,충북 청주시 상당구,0
257P10030,전남 영광군,257,82,2,광주 우편집중국,262,274,199,17,중부권 광역우편물류센터,287,0,368,0,강릉 우편집중국,0,0,97,0,강원 고성군,0
257P10031,경기 고양시 일산서구,257,30,2,고양 우편집중국,259,271,268,19,중부권 광역우편물류센터,289,0,216,0,안동 우편집중국,0,0,90,0,경북 영양군,0
257P10032,서울 은평구,257,39,1,고양 우편집중국,260,272,268,20,중부권 광역우편물류센터,290,0,133,0,천안 우편집중국,0,0,175,0,전북 무주군,0
257P10033,전남 장성군,257,39,1,광주 우편집중국,260,272,199,12,중부권 광역우편물류센터,285,0,295,0,부산 우편집중국,0,0,60,0,부산 금정구,0
257P10034,경기 오산시,257,86,1,수원 우편집중국,263,275,229,15,중부권 광역우편물류센터,290,0,290,0,영암 우편집중국,0,0,50,0,전남 완도군,0
257P10035,인천 남동구,257,61,2,부천 우편집중국,261,273,253,27,중부권 광역우편물류센터,290,0,251,0,창원 우편집중국,0,0,35,0,경남 창원시 의창구,0
