택배번호,출발지,출발시간,경유지1,하차시간,상차시간,거리,통행량,경유지2,하차시간,상차시간,거리,통행량,경유지3,하차시간,상차시간,거리,통행량,도착지,도착시간,거리,통행량
003P10006,경기 파주시,3,고양 우편집중국,0,0,경기 파주시,고양 우편집중국,4,1,중부권 광역우편물류센터,0,0,고양 우편집중국,중부권 광역우편물류센터,0,0,동서울 우편집중국,0,19,중부권 광역우편물류센터,동서울 우편집중국,0,0,서울 성동구,0,동서울 우편집중국,서울 성동구,83.6,0
003P10007,경남 산청군,3,진주 우편집중국,0,0,경남 산청군,진주 우편집중국,5,2,중부권 광역우편물류센터,0,0,진주 우편집중국,중부권 광역우편물류센터,0,0,영암 우편집중국,0,20,중부권 광역우편물류센터,영암 우편집중국,0,0,전남 진도군,0,영암 우편집중국,전남 진도군,30.0,0
003P10008,충남 천안시 동남구,3,천안 우편집중국,0,0,충남 천안시 동남구,천안 우편집중국,2,1,중부권 광역우편물류센터,0,0,천안 우편집중국,중부권 광역우편물류센터,0,0,부산 우편집중국,0,17,중부권 광역우편물류센터,부산 우편집중국,0,0,부산 사하구,0,부산 우편집중국,부산 사하구,69.7,0
003P10009,서울 성동구,3,동서울 우편집중국,0,0,서울 성동구,동서울 우편집중국,14,1,중부권 광역우편물류센터,0,0,동서울 우편집중국,중부권 광역우편물류센터,0,0,진주 우편집중국,0,29,중부권 광역우편물류센터,진주 우편집중국,0,0,전북 전주시 덕진구,0,진주 우편집중국,전북 전주시 덕진구,190.4,0
003P10010,경북 고령군,3,대구 우편집중국,0,0,경북 고령군,대구 우편집중국,9,2,중부권 광역우편물류센터,0,0,대구 우편집중국,중부권 광역우편물류센터,0,0,광주 우편집중국,0,24,중부권 광역우편물류센터,광주 우편집중국,0,0,광주 동구,0,광주 우편집중국,광주 동구,70.6,0
003P10011,전남 무안군,3,영암 우편집중국,0,0,전남 무안군,영암 우편집중국,4,1,중부권 광역우편물류센터,0,0,영암 우편집중국,중부권 광역우편물류센터,0,0,수원 우편집중국,0,19,중부권 광역우편물류센터,수원 우편집중국,0,0,경기 수원시 팔달구,0,수원 우편집중국,경기 수원시 팔달구,69.3,0
003P10012,경북 예천군,3,안동 우편집중국,0,0,경북 예천군,안동 우편집중국,3,1,중부권 광역우편물류센터,0,0,안동 우편집중국,중부권 광역우편물류센터,0,0,안동 우편집중국,0,18,중부권 광역우편물류센터,안동 우편집중국,0,0,경북 의성군,0,안동 우편집중국,경북 의성군,70.3,0
003P10013,전북 정읍시,3,진주 우편집중국,0,0,전북 정읍시,진주 우편집중국,14,2,중부권 광역우편물류센터,0,0,진주 우편집중국,중부권 광역우편물류센터,0,0,부산 우편집중국,0,29,중부권 광역우편물류센터,부산 우편집중국,0,0,부산 부산진구,0,부산 우편집중국,부산 부산진구,69.7,0
003P10014,경북 칠곡군,3,대구 우편집중국,0,0,경북 칠곡군,대구 우편집중국,4,1,중부권 광역우편물류센터,0,0,대구 우편집중국,중부권 광역우편물류센터,0,0,창원 우편집중국,0,19,중부권 광역우편물류센터,창원 우편집중국,0,0,경남 창녕군,0,창원 우편집중국,경남 창녕군,74.6,0
003P10015,강원 양구군,3,원주 우편집중국,0,0,강원 양구군,원주 우편집중국,8,2,중부권 광역우편물류센터,0,0,원주 우편집중국,중부권 광역우편물류센터,0,0,천안 우편집중국,0,23,중부권 광역우편물류센터,천안 우편집중국,0,0,충남 당진시,0,천안 우편집중국,충남 당진시,109.4,0
003P10016,전남 진도군,3,영암 우편집중국,0,0,전남 진도군,영암 우편집중국,2,1,중부권 광역우편물류센터,0,0,영암 우편집중국,중부권 광역우편물류센터,0,0,천안 우편집중국,0,17,중부권 광역우편물류센터,천안 우편집중국,0,0,충남 서산시,0,천안 우편집중국,충남 서산시,128.0,0
003P10017,경기 군포시,3,성남 우편집중국,0,0,경기 군포시,성남 우편집중국,6,1,중부권 광역우편물류센터,0,0,성남 우편집중국,중부권 광역우편물류센터,0,0,원주 우편집중국,0,21,중부권 광역우편물류센터,원주 우편집중국,0,0,강원 태백시,0,원주 우편집중국,강원 태백시,227.20000000000002,0
003P10018,대전 서구,3,대전 우편집중국,0,0,대전 서구,대전 우편집중국,4,1,중부권 광역우편물류센터,0,0,대전 우편집중국,중부권 광역우편물류센터,0,0,진주 우편집중국,0,19,중부권 광역우편물류센터,진주 우편집중국,0,0,전북 남원시,0,진주 우편집중국,전북 남원시,141.7,0
003P10019,전남 완도군,3,영암 우편집중국,0,0,전남 완도군,영암 우편집중국,3,1,중부권 광역우편물류센터,0,0,영암 우편집중국,중부권 광역우편물류센터,0,0,부천 우편집중국,0,18,중부권 광역우편물류센터,부천 우편집중국,0,0,경기 부천시,0,부천 우편집중국,경기 부천시,35.5,0
003P10020,경기 부천시,3,부천 우편집중국,0,0,경기 부천시,부천 우편집중국,4,2,중부권 광역우편물류센터,0,0,부천 우편집중국,중부권 광역우편물류센터,0,0,동서울 우편집중국,0,19,중부권 광역우편물류센터,동서울 우편집중국,0,0,경기 가평군,0,동서울 우편집중국,경기 가평군,212.8,0
003P10021,충북 제천시,3,원주 우편집중국,0,0,충북 제천시,원주 우편집중국,3,1,중부권 광역우편물류센터,0,0,원주 우편집중국,중부권 광역우편물류센터,0,0,광주 우편집중국,0,18,중부권 광역우편물류센터,광주 우편집중국,0,0,광주 광산구,0,광주 우편집중국,광주 광산구,202.4,0
003P10022,전남 신안군,3,영암 우편집중국,0,0,전남 신안군,영암 우편집중국,3,1,중부권 광역우편물류센터,0,0,영암 우편집중국,중부권 광역우편물류센터,0,0,부산 우편집중국,0,18,중부권 광역우편물류센터,부산 우편집중국,0,0,부산 중구,0,부산 우편집중국,부산 중구,69.7,0
003P10023,경북 경산시,3,대구 우편집중국,0,0,경북 경산시,대구 우편집중국,6,2,중부권 광역우편물류센터,0,0,대구 우편집중국,중부권 광역우편물류센터,0,0,수원 우편집중국,0,21,중부권 광역우편물류센터,수원 우편집중국,0,0,경기 수원시 권선구,0,수원 우편집중국,경기 수원시 권선구,76.69999999999999,0
