택배번호,출발지,출발시간,거리,통행량,경유지1,하차시간,상차시간,거리,통행량,경유지2,하차시간,상차시간,거리,통행량,경유지3,하차시간,상차시간,거리,통행량,도착지,도착시간
374P10004,대구 서구,374,43,1,대구 우편집중국,377,389,192,22,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,36,0,인천 부평구,0
374P10005,경남 창원시 의창구,374,35,1,창원 우편집중국,376,388,251,25,중부권 광역우편물류센터,0,0,199,0,광주 우편집중국,0,0,71,0,광주 동구,0
374P10006,대구 동구,374,50,1,대구 우편집중국,377,389,192,22,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,36,0,서울 양천구,0
374P10007,서울 강북구,374,64,2,의정부 우편집중국,378,390,261,21,중부권 광역우편물류센터,0,0,218,0,성남 우편집중국,0,0,58,0,경기 용인시 기흥구,0
374P10008,전북 무주군,374,175,3,천안 우편집중국,386,398,133,13,중부권 광역우편물류센터,0,0,318,0,울산 우편집중국,0,0,35,0,울산 울주군,0
374P10009,서울 중랑구,374,48,1,의정부 우편집중국,377,389,261,22,중부권 광역우편물류센터,0,0,192,0,대구 우편집중국,0,0,106,0,경북 김천시,0
374P10010,경북 청도군,374,79,1,대구 우편집중국,379,391,192,22,중부권 광역우편물류센터,0,0,216,0,안동 우편집중국,0,0,57,0,경북 영주시,0
374P10011,전남 여수시,374,30,1,순천 집중과,376,388,233,7,중부권 광역우편물류센터,0,0,199,0,광주 우편집중국,0,0,150,0,광주 남구,0
374P10012,경기 용인시 수지구,374,58,2,성남 우편집중국,378,390,218,24,중부권 광역우편물류센터,0,0,53,0,대전 우편집중국,0,0,46,0,대전 유성구,0
374P10013,전남 함평군,374,108,1,광주 우편집중국,381,393,199,15,중부권 광역우편물류센터,0,0,216,0,안동 우편집중국,0,0,57,0,경북 영주시,0
374P10014,강원 평창군,374,84,2,원주 우편집중국,380,392,256,20,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,70,0,인천 연수구,0
374P10015,전남 화순군,374,71,1,광주 우편집중국,379,391,199,17,중부권 광역우편물류센터,0,0,261,0,의정부 우편집중국,0,0,53,0,경기 구리시,0
374P10016,서울 강남구,374,82,1,동서울 우편집중국,379,391,248,27,중부권 광역우편물류센터,0,0,268,0,고양 우편집중국,0,0,30,0,경기 고양시 일산서구,0
374P10017,경남 김해시,374,39,1,부산 우편집중국,377,389,295,42,중부권 광역우편물류센터,0,0,271,0,포항 우편집중국,0,0,226,0,경북 경주시,0
374P10018,경기 수원시 권선구,374,77,1,수원 우편집중국,379,391,229,15,중부권 광역우편물류센터,0,0,192,0,대구 우편집중국,0,0,43,0,대구 서구,0
374P10019,경남 의령군,374,53,1,진주 우편집중국,378,390,202,27,중부권 광역우편물류센터,0,0,53,0,대전 우편집중국,0,0,57,0,대전 중구,0
374P10020,충남 공주시,374,76,1,대전 우편집중국,379,391,53,8,중부권 광역우편물류센터,395,0,199,0,광주 우편집중국,0,0,128,0,전남 구례군,0
374P10021,경남 창녕군,374,75,1,창원 우편집중국,379,391,251,23,중부권 광역우편물류센터,0,0,202,0,진주 우편집중국,0,0,150,0,전북 진안군,0
374P10022,경북 울진군,374,30,1,포항 우편집중국,376,388,271,8,중부권 광역우편물류센터,0,0,256,0,원주 우편집중국,0,0,227,0,강원 태백시,0
374P10023,서울 도봉구,374,64,1,의정부 우편집중국,378,390,261,21,중부권 광역우편물류센터,0,0,192,0,대구 우편집중국,0,0,79,0,경북 청도군,0
374P10024,경북 영덕군,374,30,1,포항 우편집중국,376,388,271,8,중부권 광역우편물류센터,0,0,199,0,광주 우편집중국,0,0,140,0,전남 나주시,0
374P10025,서울 강북구,374,64,2,의정부 우편집중국,378,390,261,21,중부권 광역우편물류센터,0,0,268,0,고양 우편집중국,0,0,39,0,서울 은평구,0
374P10026,광주 광산구,374,202,2,광주 우편집중국,387,399,199,19,중부권 광역우편물류센터,0,0,53,0,대전 우편집중국,0,0,56,0,세종특별자치시,0
374P10027,충북 진천군,374,71,1,청주 우편집중국,379,391,100,4,중부권 광역우편물류센터,398,0,192,0,대구 우편집중국,0,0,79,0,경북 청도군,0
374P10028,충남 보령시,374,190,1,대전 우편집중국,387,399,53,9,중부권 광역우편물류센터,0,0,248,0,동서울 우편집중국,0,0,84,0,서울 종로구,0
374P10029,강원 원주시,374,30,1,원주 우편집중국,376,388,256,22,중부권 광역우편물류센터,0,0,248,0,동서울 우편집중국,0,0,51,0,경기 하남시,0
374P10030,경기 수원시 팔달구,374,69,1,수원 우편집중국,379,391,229,15,중부권 광역우편물류센터,0,0,216,0,안동 우편집중국,0,0,90,0,경북 청송군,0
374P10031,전북 부안군,374,270,1,진주 우편집중국,392,0,202,0,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,36,0,인천 계양구,0
374P10032,강원 고성군,374,97,1,강릉 우편집중국,380,392,368,16,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,66,0,인천 중구,0
374P10033,경북 영양군,374,90,1,안동 우편집중국,380,392,216,12,중부권 광역우편물류센터,0,0,218,0,성남 우편집중국,0,0,58,0,경기 용인시 수지구,0
374P10034,인천 동구,374,74,1,부천 우편집중국,379,391,253,34,중부권 광역우편물류센터,0,0,53,0,대전 우편집중국,0,0,57,0,대전 중구,0
374P10035,울산 남구,374,30,1,울산 우편집중국,376,388,318,13,중부권 광역우편물류센터,0,0,192,0,대구 우편집중국,0,0,43,0,대구 서구,0
374P10036,전남 구례군,374,128,2,광주 우편집중국,383,395,199,17,중부권 광역우편물류센터,0,0,53,0,대전 우편집중국,0,0,57,0,대전 중구,0
374P10037,전남 구례군,374,128,2,광주 우편집중국,383,395,199,17,중부권 광역우편물류센터,0,0,318,0,울산 우편집중국,0,0,35,0,울산 울주군,0
374P10038,인천 미추홀구,374,61,1,부천 우편집중국,378,390,253,32,중부권 광역우편물류센터,0,0,133,0,천안 우편집중국,0,0,135,0,충북 옥천군,0
375P10001,강원 동해시,375,72,1,강릉 우편집중국,380,392,368,16,중부권 광역우편물류센터,0,0,53,0,대전 우편집중국,0,0,76,0,충남 공주시,0
375P10002,경북 청도군,375,79,2,대구 우편집중국,380,392,192,21,중부권 광역우편물류센터,0,0,133,0,천안 우편집중국,0,0,128,0,충남 태안군,0
375P10003,경남 창원시 의창구,375,35,2,창원 우편집중국,377,389,251,23,중부권 광역우편물류센터,0,0,133,0,천안 우편집중국,0,0,128,0,충남 서산시,0
375P10004,경남 산청군,375,82,1,진주 우편집중국,380,392,202,26,중부권 광역우편물류센터,0,0,268,0,고양 우편집중국,0,0,30,0,경기 고양시 덕양구,0
375P10005,광주 남구,375,150,1,광주 우편집중국,385,397,199,18,중부권 광역우편물류센터,0,0,202,0,진주 우편집중국,0,0,169,0,전북 순창군,0
375P10006,충남 예산군,375,113,1,천안 우편집중국,383,395,133,14,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,61,0,인천 남동구,0
375P10007,부산 남구,375,35,1,부산 우편집중국,377,389,295,42,중부권 광역우편물류센터,0,0,256,0,원주 우편집중국,0,0,108,0,강원 양구군,0
375P10008,부산 금정구,375,60,1,부산 우편집중국,379,391,295,42,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,36,0,서울 양천구,0
375P10009,부산 사하구,375,70,1,부산 우편집중국,380,392,295,42,중부권 광역우편물류센터,0,0,53,0,대전 우편집중국,0,0,76,0,충남 공주시,0
375P10010,경기 부천시,375,36,1,부천 우편집중국,377,389,253,33,중부권 광역우편물류센터,0,0,218,0,성남 우편집중국,0,0,60,0,경기 광명시,0
375P10011,인천 중구,375,66,1,부천 우편집중국,379,391,253,34,중부권 광역우편물류센터,0,0,202,0,진주 우편집중국,0,0,234,0,전북 고창군,0
375P10012,경기 성남시 수정구,375,43,1,성남 우편집중국,378,390,218,24,중부권 광역우편물류센터,0,0,268,0,고양 우편집중국,0,0,36,0,경기 김포시,0
375P10013,충남 서천군,375,156,3,대전 우편집중국,385,397,53,5,중부권 광역우편물류센터,0,0,100,0,청주 우편집중국,0,0,30,0,충북 청주시 청원구,0
375P10014,전북 장수군,375,133,4,진주 우편집중국,384,396,202,28,중부권 광역우편물류센터,0,0,199,0,광주 우편집중국,0,0,71,0,광주 동구,0
375P10015,서울 노원구,375,64,1,의정부 우편집중국,379,391,261,18,중부권 광역우편물류센터,0,0,295,0,부산 우편집중국,0,0,60,0,부산 금정구,0
375P10016,경북 청송군,375,90,2,안동 우편집중국,381,393,216,13,중부권 광역우편물류센터,0,0,202,0,진주 우편집중국,0,0,73,0,경남 남해군,0
375P10017,충남 서산시,375,128,1,천안 우편집중국,384,396,133,13,중부권 광역우편물류센터,0,0,218,0,성남 우편집중국,0,0,56,0,경기 안양시 동안구,0
375P10018,강원 양양군,375,68,1,강릉 우편집중국,380,392,368,16,중부권 광역우편물류센터,0,0,216,0,안동 우편집중국,0,0,44,0,경북 예천군,0
375P10019,경남 거창군,375,124,1,진주 우편집중국,383,395,202,25,중부권 광역우편물류센터,0,0,295,0,부산 우편집중국,0,0,35,0,부산 동구,0
375P10020,광주 광산구,375,202,2,광주 우편집중국,388,400,199,20,중부권 광역우편물류센터,0,0,202,0,진주 우편집중국,0,0,102,0,경남 함양군,0
375P10021,전북 장수군,375,133,4,진주 우편집중국,384,396,202,28,중부권 광역우편물류센터,0,0,318,0,울산 우편집중국,0,0,65,0,부산 기장군,0
375P10022,경남 창원시 마산회원구,375,30,1,창원 우편집중국,377,389,251,23,중부권 광역우편물류센터,0,0,256,0,원주 우편집중국,0,0,62,0,강원 영월군,0
375P10023,전남 여수시,375,30,2,순천 집중과,377,389,233,8,중부권 광역우편물류센터,0,0,100,0,청주 우편집중국,0,0,65,0,충북 청주시 상당구,0
375P10024,경기 파주시,375,48,1,고양 우편집중국,378,390,268,12,중부권 광역우편물류센터,0,0,53,0,대전 우편집중국,0,0,116,0,충남 부여군,0
375P10025,전북 무주군,375,175,4,천안 우편집중국,387,399,133,16,중부권 광역우편물류센터,0,0,100,0,청주 우편집중국,0,0,87,0,충북 보은군,0
375P10026,강원 홍천군,375,81,1,원주 우편집중국,380,392,256,20,중부권 광역우편물류센터,0,0,199,0,광주 우편집중국,0,0,57,0,광주 북구,0
375P10027,전남 보성군,375,84,2,순천 집중과,381,393,233,10,중부권 광역우편물류센터,0,0,216,0,안동 우편집중국,0,0,97,0,경북 상주시,0
375P10028,경남 밀양시,375,74,1,부산 우편집중국,380,392,295,42,중부권 광역우편물류센터,0,0,248,0,동서울 우편집중국,0,0,213,0,경기 가평군,0
375P10029,경북 포항시 북구,375,30,1,포항 우편집중국,377,389,271,9,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,36,0,서울 양천구,0
375P10030,충남 당진시,375,109,2,천안 우편집중국,382,394,133,13,중부권 광역우편물류센터,0,0,133,0,천안 우편집중국,0,0,154,0,충남 홍성군,0
376P10001,충북 단양군,376,98,1,원주 우편집중국,383,395,256,19,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,36,0,인천 부평구,0
376P10002,서울 노원구,376,64,2,의정부 우편집중국,380,392,261,19,중부권 광역우편물류센터,0,0,202,0,진주 우편집중국,0,0,189,0,전북 완주군,0
376P10003,서울 마포구,376,42,1,고양 우편집중국,379,391,268,13,중부권 광역우편물류센터,0,0,202,0,진주 우편집중국,0,0,200,0,전북 익산시,0
376P10004,경기 양평군,376,144,2,동서울 우편집중국,386,398,248,28,중부권 광역우편물류센터,0,0,218,0,성남 우편집중국,0,0,56,0,경기 안양시 만안구,0
376P10005,대구 중구,376,30,1,대구 우편집중국,378,390,192,22,중부권 광역우편물류센터,0,0,295,0,부산 우편집중국,0,0,60,0,부산 수영구,0
376P10006,경남 의령군,376,53,2,진주 우편집중국,380,392,202,26,중부권 광역우편물류센터,0,0,53,0,대전 우편집중국,0,0,156,0,충남 서천군,0
376P10007,전남 담양군,376,70,1,광주 우편집중국,381,393,199,15,중부권 광역우편물류센터,0,0,133,0,천안 우편집중국,0,0,30,0,충남 천안시 서북구,0
376P10008,충북 증평군,376,58,1,청주 우편집중국,380,392,100,5,중부권 광역우편물류센터,399,0,202,0,진주 우편집중국,0,0,73,0,경남 하동군,0
376P10009,인천 서구,376,47,1,부천 우편집중국,379,391,253,34,중부권 광역우편물류센터,0,0,248,0,동서울 우편집중국,0,0,58,0,서울 송파구,0
376P10010,경북 구미시,376,76,1,대구 우편집중국,381,393,192,20,중부권 광역우편물류센터,0,0,216,0,안동 우편집중국,0,0,30,0,경북 안동시,0
376P10011,강원 동해시,376,72,3,강릉 우편집중국,381,393,368,18,중부권 광역우편물류센터,0,0,248,0,동서울 우편집중국,0,0,84,0,서울 동대문구,0
376P10012,울산 남구,376,30,1,울산 우편집중국,378,390,318,13,중부권 광역우편물류센터,0,0,251,0,창원 우편집중국,0,0,49,0,경남 함안군,0
376P10013,서울 중구,376,84,2,동서울 우편집중국,382,394,248,23,중부권 광역우편물류센터,0,0,199,0,광주 우편집중국,0,0,150,0,광주 서구,0
376P10014,강원 홍천군,376,81,2,원주 우편집중국,381,393,256,22,중부권 광역우편물류센터,0,0,192,0,대구 우편집중국,0,0,50,0,대구 수성구,0
376P10015,서울 은평구,376,39,2,고양 우편집중국,379,391,268,13,중부권 광역우편물류센터,0,0,248,0,동서울 우편집중국,0,0,58,0,서울 송파구,0
376P10016,강원 동해시,376,72,3,강릉 우편집중국,381,393,368,18,중부권 광역우편물류센터,0,0,202,0,진주 우편집중국,0,0,200,0,전북 익산시,0
376P10017,전북 무주군,376,175,5,천안 우편집중국,388,400,133,15,중부권 광역우편물류센터,0,0,202,0,진주 우편집중국,0,0,149,0,경남 합천군,0
376P10018,경기 성남시 수정구,376,43,2,성남 우편집중국,379,391,218,25,중부권 광역우편물류센터,0,0,295,0,부산 우편집중국,0,0,152,0,부산 해운대구,0
376P10019,충북 청주시 흥덕구,376,44,2,청주 우편집중국,379,391,100,4,중부권 광역우편물류센터,398,0,192,0,대구 우편집중국,0,0,106,0,경북 김천시,0
376P10020,경기 용인시 기흥구,376,58,1,성남 우편집중국,380,392,218,25,중부권 광역우편물류센터,0,0,318,0,울산 우편집중국,0,0,30,0,울산 중구,0
376P10021,전북 정읍시,376,244,2,진주 우편집중국,392,0,202,0,중부권 광역우편물류센터,0,0,318,0,울산 우편집중국,0,0,30,0,울산 남구,0
376P10022,경기 양평군,376,144,2,동서울 우편집중국,386,398,248,28,중부권 광역우편물류센터,0,0,53,0,대전 우편집중국,0,0,116,0,충남 부여군,0
376P10023,충북 청주시 흥덕구,376,44,2,청주 우편집중국,379,391,100,4,중부권 광역우편물류센터,398,0,229,0,수원 우편집중국,0,0,110,0,경기 화성시,0
376P10024,경기 용인시 처인구,376,64,1,성남 우편집중국,380,392,218,25,중부권 광역우편물류센터,0,0,202,0,진주 우편집중국,0,0,149,0,경남 합천군,0
376P10025,경남 창원시 마산회원구,376,30,2,창원 우편집중국,378,390,251,22,중부권 광역우편물류센터,0,0,218,0,성남 우편집중국,0,0,60,0,경기 광명시,0
376P10026,광주 광산구,376,202,3,광주 우편집중국,389,0,199,0,중부권 광역우편물류센터,0,0,295,0,부산 우편집중국,0,0,35,0,부산 북구,0
376P10027,부산 동구,376,35,1,부산 우편집중국,378,390,295,43,중부권 광역우편물류센터,0,0,199,0,광주 우편집중국,0,0,150,0,광주 서구,0
376P10028,경남 양산시,376,94,1,울산 우편집중국,382,394,318,15,중부권 광역우편물류센터,0,0,295,0,부산 우편집중국,0,0,60,0,부산 연제구,0
376P10029,부산 사하구,376,70,2,부산 우편집중국,381,393,295,43,중부권 광역우편물류센터,0,0,100,0,청주 우편집중국,0,0,142,0,충북 괴산군,0
376P10030,부산 남구,376,35,2,부산 우편집중국,378,390,295,43,중부권 광역우편물류센터,0,0,256,0,원주 우편집중국,0,0,62,0,강원 영월군,0
376P10031,충남 아산시,376,45,1,천안 우편집중국,379,391,133,9,중부권 광역우편물류센터,400,0,192,0,대구 우편집중국,0,0,30,0,대구 중구,0
376P10032,울산 울주군,376,35,1,울산 우편집중국,378,390,318,13,중부권 광역우편물류센터,0,0,218,0,성남 우편집중국,0,0,56,0,경기 안양시 만안구,0
376P10033,충남 계룡시,376,30,1,대전 우편집중국,378,390,53,7,중부권 광역우편물류센터,394,0,248,0,동서울 우편집중국,0,0,51,0,경기 하남시,0
377P10001,부산 해운대구,377,152,2,부산 우편집중국,387,399,295,46,중부권 광역우편물류센터,0,0,218,0,성남 우편집중국,0,0,88,0,서울 구로구,0
377P10002,경기 양주시,377,38,1,의정부 우편집중국,380,392,261,19,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,36,0,경기 부천시,0
377P10003,부산 영도구,377,70,1,부산 우편집중국,382,394,295,43,중부권 광역우편물류센터,0,0,268,0,고양 우편집중국,0,0,30,0,경기 고양시 덕양구,0
377P10004,전북 순창군,377,169,1,진주 우편집중국,388,400,202,33,중부권 광역우편물류센터,0,0,133,0,천안 우편집중국,0,0,154,0,충남 금산군,0
377P10005,전북 부안군,377,270,2,진주 우편집중국,395,0,202,0,중부권 광역우편물류센터,0,0,100,0,청주 우편집중국,0,0,30,0,충북 청주시 청원구,0
377P10006,경북 영천시,377,168,2,포항 우편집중국,388,400,271,16,중부권 광역우편물류센터,0,0,192,0,대구 우편집중국,0,0,30,0,대구 북구,0
377P10007,전북 진안군,377,150,1,진주 우편집중국,387,399,202,32,중부권 광역우편물류센터,0,0,290,0,영암 우편집중국,0,0,50,0,전남 해남군,0
377P10008,경기 수원시 팔달구,377,69,2,수원 우편집중국,382,394,229,14,중부권 광역우편물류센터,0,0,295,0,부산 우편집중국,0,0,35,0,부산 동구,0
377P10009,경북 안동시,377,30,1,안동 우편집중국,379,391,216,13,중부권 광역우편물류센터,0,0,233,0,순천 집중과,0,0,30,0,전남 여수시,0
377P10010,인천 강화군,377,96,1,부천 우편집중국,383,395,253,38,중부권 광역우편물류센터,0,0,216,0,안동 우편집중국,0,0,30,0,경북 안동시,0
377P10011,경남 창원시 마산합포구,377,30,1,창원 우편집중국,379,391,251,23,중부권 광역우편물류센터,0,0,192,0,대구 우편집중국,0,0,54,0,경북 경산시,0
377P10012,강원 원주시,377,30,1,원주 우편집중국,379,391,256,19,중부권 광역우편물류센터,0,0,218,0,성남 우편집중국,0,0,60,0,경기 광명시,0
377P10013,강원 홍천군,377,81,3,원주 우편집중국,382,394,256,19,중부권 광역우편물류센터,0,0,202,0,진주 우편집중국,0,0,244,0,전북 정읍시,0
377P10014,서울 양천구,377,36,1,부천 우편집중국,379,391,253,34,중부권 광역우편물류센터,0,0,229,0,수원 우편집중국,0,0,77,0,경기 수원시 권선구,0
377P10015,경기 의왕시,377,66,2,성남 우편집중국,381,393,218,25,중부권 광역우편물류센터,0,0,229,0,수원 우편집중국,0,0,69,0,경기 수원시 팔달구,0
377P10016,서울 성동구,377,84,1,동서울 우편집중국,383,395,248,24,중부권 광역우편물류센터,0,0,202,0,진주 우편집중국,0,0,73,0,경남 남해군,0
377P10017,경북 의성군,377,70,1,안동 우편집중국,382,394,216,13,중부권 광역우편물류센터,0,0,192,0,대구 우편집중국,0,0,84,0,경북 군위군,0
377P10018,충북 제천시,377,62,1,원주 우편집중국,381,393,256,22,중부권 광역우편물류센터,0,0,100,0,청주 우편집중국,0,0,87,0,충북 보은군,0
377P10019,충남 아산시,377,45,2,천안 우편집중국,380,392,133,10,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,47,0,인천 서구,0
377P10020,경기 양평군,377,144,3,동서울 우편집중국,387,399,248,28,중부권 광역우편물류센터,0,0,318,0,울산 우편집중국,0,0,30,0,울산 북구,0
377P10021,강원 양양군,377,68,2,강릉 우편집중국,382,394,368,18,중부권 광역우편물류센터,0,0,295,0,부산 우편집중국,0,0,60,0,부산 금정구,0
377P10022,경기 화성시,377,110,1,수원 우편집중국,384,396,229,15,중부권 광역우편물류센터,0,0,133,0,천안 우편집중국,0,0,45,0,충남 아산시,0
377P10023,충북 진천군,377,71,2,청주 우편집중국,382,394,100,6,중부권 광역우편물류센터,0,0,100,0,청주 우편집중국,0,0,30,0,충북 청주시 청원구,0
377P10024,경북 포항시 남구,377,30,1,포항 우편집중국,379,391,271,12,중부권 광역우편물류센터,0,0,192,0,대구 우편집중국,0,0,88,0,경북 성주군,0
377P10025,경기 성남시 중원구,377,43,1,성남 우편집중국,380,392,218,25,중부권 광역우편물류센터,0,0,202,0,진주 우편집중국,0,0,169,0,전북 순창군,0
377P10026,경북 영덕군,377,30,1,포항 우편집중국,379,391,271,12,중부권 광역우편물류센터,0,0,248,0,동서울 우편집중국,0,0,144,0,경기 양평군,0
377P10027,인천 연수구,377,70,2,부천 우편집중국,382,394,253,32,중부권 광역우편물류센터,0,0,268,0,고양 우편집중국,0,0,30,0,경기 고양시 덕양구,0
377P10028,충남 청양군,377,102,1,대전 우편집중국,384,396,53,4,중부권 광역우편물류센터,400,0,218,0,성남 우편집중국,0,0,51,0,서울 동작구,0
377P10029,인천 연수구,377,70,2,부천 우편집중국,382,394,253,32,중부권 광역우편물류센터,0,0,295,0,부산 우편집중국,0,0,60,0,부산 수영구,0
377P10030,서울 도봉구,377,64,3,의정부 우편집중국,381,393,261,21,중부권 광역우편물류센터,0,0,248,0,동서울 우편집중국,0,0,51,0,경기 하남시,0
377P10031,광주 동구,377,71,2,광주 우편집중국,382,394,199,15,중부권 광역우편물류센터,0,0,199,0,광주 우편집중국,0,0,150,0,광주 서구,0
377P10032,충북 단양군,377,98,2,원주 우편집중국,384,396,256,18,중부권 광역우편물류센터,0,0,199,0,광주 우편집중국,0,0,92,0,전남 곡성군,0
377P10033,전북 장수군,377,133,3,진주 우편집중국,386,398,202,30,중부권 광역우편물류센터,0,0,248,0,동서울 우편집중국,0,0,213,0,경기 가평군,0
377P10034,부산 강서구,377,34,1,부산 우편집중국,379,391,295,42,중부권 광역우편물류센터,0,0,295,0,부산 우편집중국,0,0,70,0,부산 영도구,0
377P10035,경기 의왕시,377,66,2,성남 우편집중국,381,393,218,25,중부권 광역우편물류센터,0,0,202,0,진주 우편집중국,0,0,200,0,전북 익산시,0
377P10036,경북 포항시 북구,377,30,1,포항 우편집중국,379,391,271,12,중부권 광역우편물류센터,0,0,368,0,강릉 우편집중국,0,0,72,0,강원 동해시,0
377P10037,서울 도봉구,377,64,3,의정부 우편집중국,381,393,261,21,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,74,0,인천 동구,0
377P10038,전남 강진군,377,50,1,영암 우편집중국,380,392,290,13,중부권 광역우편물류센터,0,0,53,0,대전 우편집중국,0,0,30,0,충남 계룡시,0
377P10039,부산 해운대구,377,152,2,부산 우편집중국,387,399,295,46,중부권 광역우편물류센터,0,0,295,0,부산 우편집중국,0,0,60,0,부산 금정구,0
377P10040,서울 은평구,377,39,2,고양 우편집중국,380,392,268,15,중부권 광역우편물류센터,0,0,202,0,진주 우편집중국,0,0,53,0,경남 의령군,0
378P10001,경북 고령군,378,80,1,대구 우편집중국,383,395,192,23,중부권 광역우편물류센터,0,0,295,0,부산 우편집중국,0,0,70,0,부산 영도구,0
378P10002,전남 고흥군,378,58,1,순천 집중과,382,394,233,11,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,74,0,인천 동구,0
378P10003,전남 여수시,378,30,1,순천 집중과,380,392,233,9,중부권 광역우편물류센터,0,0,295,0,부산 우편집중국,0,0,70,0,부산 서구,0
378P10004,전남 나주시,378,140,1,광주 우편집중국,387,399,199,19,중부권 광역우편물류센터,0,0,295,0,부산 우편집중국,0,0,60,0,부산 동래구,0
378P10005,대구 달성군,378,54,1,대구 우편집중국,382,394,192,21,중부권 광역우편물류센터,0,0,290,0,영암 우편집중국,0,0,50,0,전남 완도군,0
378P10006,경기 용인시 기흥구,378,58,2,성남 우편집중국,382,394,218,26,중부권 광역우편물류센터,0,0,295,0,부산 우편집중국,0,0,74,0,경남 밀양시,0
378P10007,충북 옥천군,378,135,1,천안 우편집중국,387,399,133,16,중부권 광역우편물류센터,0,0,251,0,창원 우편집중국,0,0,75,0,경남 창원시 성산구,0
378P10008,서울 용산구,378,84,2,동서울 우편집중국,384,396,248,25,중부권 광역우편물류센터,0,0,233,0,순천 집중과,0,0,47,0,전남 광양시,0
378P10009,경남 함양군,378,101,1,진주 우편집중국,385,397,202,28,중부권 광역우편물류센터,0,0,133,0,천안 우편집중국,0,0,45,0,충남 아산시,0
378P10010,경기 평택시,378,105,1,수원 우편집중국,385,397,229,15,중부권 광역우편물류센터,0,0,256,0,원주 우편집중국,0,0,84,0,강원 평창군,0
378P10011,인천 동구,378,74,2,부천 우편집중국,383,395,253,38,중부권 광역우편물류센터,0,0,202,0,진주 우편집중국,0,0,284,0,전북 김제시,0
378P10012,경남 창녕군,378,75,2,창원 우편집중국,383,395,251,16,중부권 광역우편물류센터,0,0,216,0,안동 우편집중국,0,0,97,0,경북 상주시,0
378P10013,광주 동구,378,71,2,광주 우편집중국,383,395,199,17,중부권 광역우편물류센터,0,0,199,0,광주 우편집중국,0,0,39,0,전남 장성군,0
378P10014,충남 아산시,378,45,3,천안 우편집중국,381,393,133,13,중부권 광역우편물류센터,0,0,192,0,대구 우편집중국,0,0,30,0,대구 중구,0
378P10015,경남 남해군,378,73,1,진주 우편집중국,383,395,202,25,중부권 광역우편물류센터,0,0,318,0,울산 우편집중국,0,0,94,0,경남 양산시,0
378P10016,경북 예천군,378,44,1,안동 우편집중국,381,393,216,13,중부권 광역우편물류센터,0,0,218,0,성남 우편집중국,0,0,48,0,경기 과천시,0
378P10017,경북 영천시,378,168,3,포항 우편집중국,389,0,271,0,중부권 광역우편물류센터,0,0,133,0,천안 우편집중국,0,0,30,0,충남 천안시 동남구,0
378P10018,경북 영양군,378,90,2,안동 우편집중국,384,396,216,15,중부권 광역우편물류센터,0,0,229,0,수원 우편집중국,0,0,77,0,경기 수원시 권선구,0
378P10019,강원 홍천군,378,81,4,원주 우편집중국,383,395,256,19,중부권 광역우편물류센터,0,0,218,0,성남 우편집중국,0,0,56,0,경기 안양시 만안구,0
378P10020,강원 화천군,378,108,1,원주 우편집중국,385,397,256,20,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,36,0,경기 부천시,0
378P10021,경기 김포시,378,36,1,고양 우편집중국,380,392,268,15,중부권 광역우편물류센터,0,0,218,0,성남 우편집중국,0,0,56,0,경기 안양시 만안구,0
378P10022,서울 양천구,378,36,2,부천 우편집중국,380,392,253,34,중부권 광역우편물류센터,0,0,202,0,진주 우편집중국,0,0,142,0,전북 남원시,0
378P10023,경북 안동시,378,30,2,안동 우편집중국,380,392,216,12,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,61,0,인천 미추홀구,0
378P10024,경기 수원시 영통구,378,30,1,수원 우편집중국,380,392,229,15,중부권 광역우편물류센터,0,0,253,0,부천 우편집중국,0,0,36,0,서울 양천구,0
378P10025,충북 청주시 흥덕구,378,44,3,청주 우편집중국,381,393,100,6,중부권 광역우편물류센터,400,0,53,0,대전 우편집중국,0,0,46,0,대전 유성구,0
378P10026,세종특별자치시,378,56,1,대전 우편집중국,382,394,53,3,중부권 광역우편물류센터,398,0,202,0,진주 우편집중국,0,0,34,0,경남 진주시,0
378P10027,전남 곡성군,378,92,1,광주 우편집중국,384,396,199,17,중부권 광역우편물류센터,0,0,192,0,대구 우편집중국,0,0,80,0,경북 고령군,0
379P10001,전남 함평군,379,108,2,광주 우편집중국,386,398,199,17,중부권 광역우편물류센터,0,0,202,0,진주 우편집중국,0,0,73,0,경남 하동군,0
379P10002,대전 동구,379,57,1,대전 우편집중국,383,395,53,2,중부권 광역우편물류센터,399,0,251,0,창원 우편집중국,0,0,136,0,경남 거제시,0
