택배번호,출발지,출발시간,경유지1,하차시간,상차시간,거리,통행량,경유지2,하차시간,상차시간,거리,통행량,경유지3,하차시간,상차시간,거리,통행량,도착지,도착시간,거리,통행량
027P10026,서울 마포구,27,고양 우편집중국,0,0,4,3,중부권 광역우편물류센터,0,0,0,0,영암 우편집중국,0,43,0,0,전남 장흥군,0,69.0,0
027P10027,경기 안성시,27,수원 우편집중국,0,0,11,3,중부권 광역우편물류센터,0,0,0,0,청주 우편집중국,0,50,0,0,충북 진천군,0,71.0,0
027P10028,경남 창원시 마산합포구,27,창원 우편집중국,0,0,2,6,중부권 광역우편물류센터,0,0,0,0,포항 우편집중국,0,41,0,0,경북 포항시 북구,0,30.0,0
027P10029,울산 남구,27,울산 우편집중국,0,0,2,2,중부권 광역우편물류센터,0,0,0,0,수원 우편집중국,0,41,0,0,경기 안성시,0,113.69999999999999,0
028P10001,경북 문경시,28,안동 우편집중국,0,0,7,4,중부권 광역우편물류센터,0,0,0,0,부산 우편집중국,0,47,0,0,부산 해운대구,0,151.6,0
028P10002,경기 고양시 일산동구,28,고양 우편집중국,0,0,2,5,중부권 광역우편물류센터,0,0,0,0,안동 우편집중국,0,42,0,0,경북 의성군,0,70.3,0
028P10003,전남 화순군,28,광주 우편집중국,0,0,5,2,중부권 광역우편물류센터,0,0,0,0,대구 우편집중국,0,45,0,0,경북 구미시,0,75.5,0
028P10004,경북 상주시,28,안동 우편집중국,0,0,6,2,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,46,0,0,전북 완주군,0,188.70000000000002,0
028P10005,부산 부산진구,28,부산 우편집중국,0,0,7,4,중부권 광역우편물류센터,0,0,0,0,울산 우편집중국,0,47,0,0,울산 중구,0,30.0,0
028P10006,서울 성북구,28,동서울 우편집중국,0,0,3,3,중부권 광역우편물류센터,0,0,0,0,영암 우편집중국,0,43,0,0,전남 해남군,0,49.6,0
028P10007,서울 광진구,28,동서울 우편집중국,0,0,2,4,중부권 광역우편물류센터,0,0,0,0,성남 우편집중국,0,42,0,0,서울 구로구,0,88.5,0
028P10008,충북 충주시,28,청주 우편집중국,0,0,4,3,중부권 광역우편물류센터,0,0,0,0,안동 우편집중국,0,44,0,0,경북 봉화군,0,56.6,0
028P10009,경북 군위군,28,대구 우편집중국,0,0,5,2,중부권 광역우편물류센터,0,0,0,0,원주 우편집중국,0,45,0,0,강원 양구군,0,108.20000000000002,0
028P10010,부산 영도구,28,부산 우편집중국,0,0,7,6,중부권 광역우편물류센터,0,0,0,0,성남 우편집중국,0,47,0,0,경기 과천시,0,48.0,0
028P10011,경북 포항시 남구,28,포항 우편집중국,0,0,2,3,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,42,0,0,전북 순창군,0,168.8,0
028P10012,서울 용산구,28,동서울 우편집중국,0,0,14,4,중부권 광역우편물류센터,0,0,0,0,원주 우편집중국,0,54,0,0,강원 영월군,0,62.3,0
029P10001,인천 서구,29,부천 우편집중국,0,0,6,4,중부권 광역우편물류센터,0,0,0,0,안동 우편집중국,0,47,0,0,경북 청송군,0,90.4,0
029P10002,인천 서구,29,부천 우편집중국,0,0,6,4,중부권 광역우편물류센터,0,0,0,0,수원 우편집중국,0,47,0,0,경기 수원시 영통구,0,30.0,0
029P10003,부산 수영구,29,부산 우편집중국,0,0,7,8,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,48,0,0,전북 남원시,0,141.7,0
029P10004,인천 중구,29,부천 우편집중국,0,0,8,6,중부권 광역우편물류센터,0,0,0,0,천안 우편집중국,0,49,0,0,전북 무주군,0,174.70000000000002,0
029P10005,경남 통영시,29,창원 우편집중국,0,0,11,4,중부권 광역우편물류센터,0,0,0,0,울산 우편집중국,0,52,0,0,울산 남구,0,30.0,0
029P10006,경기 구리시,29,의정부 우편집중국,0,0,5,5,중부권 광역우편물류센터,0,0,0,0,천안 우편집중국,0,46,0,0,전북 무주군,0,174.70000000000002,0
029P10007,경북 의성군,29,안동 우편집중국,0,0,4,2,중부권 광역우편물류센터,0,0,0,0,의정부 우편집중국,0,45,0,0,경기 동두천시,0,45.2,0
029P10008,경남 창녕군,29,창원 우편집중국,0,0,5,5,중부권 광역우편물류센터,0,0,0,0,포항 우편집중국,0,46,0,0,경북 영천시,0,168.0,0
029P10009,충남 논산시,29,대전 우편집중국,0,0,4,4,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,45,0,0,전북 익산시,0,199.90000000000003,0
029P10010,서울 강서구,29,부천 우편집중국,0,0,3,4,중부권 광역우편물류센터,0,0,0,0,부천 우편집중국,0,44,0,0,인천 부평구,0,36.0,0
029P10011,경남 창녕군,29,창원 우편집중국,0,0,5,5,중부권 광역우편물류센터,0,0,0,0,의정부 우편집중국,0,46,0,0,강원 철원군,0,55.2,0
029P10012,경기 고양시 덕양구,29,고양 우편집중국,0,0,2,8,중부권 광역우편물류센터,0,0,0,0,창원 우편집중국,0,43,0,0,경남 창원시 마산회원구,0,30.0,0
029P10013,경북 경주시,29,포항 우편집중국,0,0,7,2,중부권 광역우편물류센터,0,0,0,0,동서울 우편집중국,0,48,0,0,서울 성북구,0,35.7,0
029P10014,경북 영천시,29,포항 우편집중국,0,0,5,3,중부권 광역우편물류센터,0,0,0,0,성남 우편집중국,0,46,0,0,경기 광명시,0,59.800000000000004,0
029P10015,경기 남양주시,29,동서울 우편집중국,0,0,5,2,중부권 광역우편물류센터,0,0,0,0,동서울 우편집중국,0,46,0,0,서울 용산구,0,83.6,0
029P10016,전북 정읍시,29,진주 우편집중국,0,0,14,4,중부권 광역우편물류센터,0,0,0,0,청주 우편집중국,0,55,0,0,충북 음성군,0,97.0,0
029P10017,인천 옹진군,29,부천 우편집중국,0,0,8,3,중부권 광역우편물류센터,0,0,0,0,부산 우편집중국,0,49,0,0,부산 금정구,0,60.4,0
029P10018,충북 청주시 상당구,29,청주 우편집중국,0,0,5,5,중부권 광역우편물류센터,0,0,0,0,의정부 우편집중국,0,46,0,0,서울 도봉구,0,63.7,0
029P10019,서울 중랑구,29,의정부 우편집중국,0,0,3,2,중부권 광역우편물류센터,0,0,0,0,동서울 우편집중국,0,44,0,0,서울 성북구,0,35.7,0
029P10020,경북 영천시,29,포항 우편집중국,0,0,5,3,중부권 광역우편물류센터,0,0,0,0,원주 우편집중국,0,46,0,0,충북 제천시,0,62.3,0
029P10021,전남 구례군,29,광주 우편집중국,0,0,9,3,중부권 광역우편물류센터,0,0,0,0,수원 우편집중국,0,50,0,0,경기 수원시 팔달구,0,69.3,0
029P10022,강원 춘천시,29,원주 우편집중국,0,0,8,3,중부권 광역우편물류센터,0,0,0,0,강릉 우편집중국,0,49,0,0,강원 양양군,0,67.6,0
029P10023,경북 영주시,29,안동 우편집중국,0,0,4,4,중부권 광역우편물류센터,0,0,0,0,안동 우편집중국,0,45,0,0,경북 상주시,0,97.00000000000001,0
029P10024,대전 서구,29,대전 우편집중국,0,0,4,6,중부권 광역우편물류센터,0,0,0,0,천안 우편집중국,0,45,0,0,충남 당진시,0,109.4,0
029P10025,경기 용인시 기흥구,29,성남 우편집중국,0,0,7,4,중부권 광역우편물류센터,0,0,0,0,광주 우편집중국,0,48,0,0,전남 영광군,0,81.7,0
029P10026,대구 동구,29,대구 우편집중국,0,0,5,6,중부권 광역우편물류센터,0,0,0,0,울산 우편집중국,0,46,0,0,울산 중구,0,30.0,0
029P10027,전북 진안군,29,진주 우편집중국,0,0,9,3,중부권 광역우편물류센터,0,0,0,0,동서울 우편집중국,0,50,0,0,서울 성북구,0,35.7,0
029P10028,전남 화순군,29,광주 우편집중국,0,0,5,3,중부권 광역우편물류센터,0,0,0,0,수원 우편집중국,0,46,0,0,경기 안성시,0,113.69999999999999,0
029P10029,강원 강릉시,29,강릉 우편집중국,0,0,2,1,중부권 광역우편물류센터,0,0,0,0,광주 우편집중국,0,43,0,0,광주 광산구,0,202.4,0
029P10030,충북 증평군,29,청주 우편집중국,0,0,4,3,중부권 광역우편물류센터,0,0,0,0,동서울 우편집중국,0,45,0,0,서울 성북구,0,35.7,0
029P10031,강원 횡성군,29,원주 우편집중국,0,0,5,3,중부권 광역우편물류센터,0,0,0,0,동서울 우편집중국,0,46,0,0,서울 강남구,0,81.8,0
029P10032,대구 수성구,29,대구 우편집중국,0,0,5,2,중부권 광역우편물류센터,0,0,0,0,수원 우편집중국,0,46,0,0,경기 수원시 팔달구,0,69.3,0
029P10033,경기 성남시 수정구,29,성남 우편집중국,0,0,5,4,중부권 광역우편물류센터,0,0,0,0,원주 우편집중국,0,46,0,0,강원 영월군,0,62.3,0
029P10034,경기 안양시 동안구,29,성남 우편집중국,0,0,6,4,중부권 광역우편물류센터,0,0,0,0,부산 우편집중국,0,47,0,0,경남 김해시,0,39.3,0
030P10001,울산 동구,30,울산 우편집중국,0,0,2,4,중부권 광역우편물류센터,0,0,0,0,대전 우편집중국,0,44,0,0,대전 대덕구,0,66.19999999999999,0
030P10002,전남 해남군,30,영암 우편집중국,0,0,3,3,중부권 광역우편물류센터,0,0,0,0,울산 우편집중국,0,45,0,0,울산 동구,0,30.0,0
030P10003,부산 강서구,30,부산 우편집중국,0,0,4,3,중부권 광역우편물류센터,0,0,0,0,울산 우편집중국,0,46,0,0,부산 기장군,0,64.7,0
030P10004,경북 포항시 북구,30,포항 우편집중국,0,0,2,1,중부권 광역우편물류센터,0,0,0,0,원주 우편집중국,0,44,0,0,강원 춘천시,0,108.20000000000002,0
030P10005,경기 시흥시,30,부천 우편집중국,0,0,6,7,중부권 광역우편물류센터,0,0,0,0,의정부 우편집중국,0,48,0,0,경기 양주시,0,37.7,0
030P10006,대구 수성구,30,대구 우편집중국,0,0,5,3,중부권 광역우편물류센터,0,0,0,0,창원 우편집중국,0,47,0,0,경남 창원시 마산회원구,0,30.0,0
030P10007,경기 고양시 일산서구,30,고양 우편집중국,0,0,2,8,중부권 광역우편물류센터,0,0,0,0,동서울 우편집중국,0,44,0,0,서울 광진구,0,30.0,0
030P10008,전남 영암군,30,영암 우편집중국,0,0,3,3,중부권 광역우편물류센터,0,0,0,0,부산 우편집중국,0,45,0,0,부산 중구,0,69.7,0
030P10009,부산 동래구,30,부산 우편집중국,0,0,7,2,중부권 광역우편물류센터,0,0,0,0,창원 우편집중국,0,49,0,0,경남 창원시 의창구,0,35.2,0
030P10010,대구 북구,30,대구 우편집중국,0,0,2,7,중부권 광역우편물류센터,0,0,0,0,동서울 우편집중국,0,44,0,0,서울 성북구,0,35.7,0
030P10011,경북 의성군,30,안동 우편집중국,0,0,4,3,중부권 광역우편물류센터,0,0,0,0,원주 우편집중국,0,46,0,0,강원 태백시,0,227.20000000000002,0
030P10012,경기 광주시,30,성남 우편집중국,0,0,10,4,중부권 광역우편물류센터,0,0,0,0,포항 우편집중국,0,52,0,0,경북 포항시 북구,0,30.0,0
030P10013,강원 정선군,30,원주 우편집중국,0,0,7,3,중부권 광역우편물류센터,0,0,0,0,부산 우편집중국,0,49,0,0,부산 남구,0,35.2,0
030P10014,경기 군포시,30,성남 우편집중국,0,0,6,4,중부권 광역우편물류센터,0,0,0,0,대전 우편집중국,0,48,0,0,충남 서천군,0,155.9,0
030P10015,경남 진주시,30,진주 우편집중국,0,0,3,1,중부권 광역우편물류센터,0,0,0,0,수원 우편집중국,0,45,0,0,경기 수원시 장안구,0,76.69999999999999,0
030P10016,서울 관악구,30,성남 우편집중국,0,0,6,3,중부권 광역우편물류센터,0,0,0,0,부산 우편집중국,0,48,0,0,부산 사상구,0,69.7,0
030P10017,대구 동구,30,대구 우편집중국,0,0,5,7,중부권 광역우편물류센터,0,0,0,0,울산 우편집중국,0,47,0,0,울산 북구,0,30.0,0
030P10018,광주 서구,30,광주 우편집중국,0,0,10,3,중부권 광역우편물류센터,0,0,0,0,광주 우편집중국,0,52,0,0,전남 화순군,0,70.6,0
030P10019,서울 성북구,30,동서울 우편집중국,0,0,3,4,중부권 광역우편물류센터,0,0,0,0,성남 우편집중국,0,45,0,0,경기 과천시,0,48.0,0
030P10020,인천 연수구,30,부천 우편집중국,0,0,8,3,중부권 광역우편물류센터,0,0,0,0,부산 우편집중국,0,50,0,0,부산 동구,0,35.2,0
030P10021,인천 동구,30,부천 우편집중국,0,0,9,5,중부권 광역우편물류센터,0,0,0,0,대전 우편집중국,0,51,0,0,충남 보령시,0,189.9,0
030P10022,강원 평창군,30,원주 우편집중국,0,0,6,8,중부권 광역우편물류센터,0,0,0,0,대구 우편집중국,0,48,0,0,경북 성주군,0,88.30000000000001,0
030P10023,경기 수원시 장안구,30,수원 우편집중국,0,0,9,2,중부권 광역우편물류센터,0,0,0,0,청주 우편집중국,0,51,0,0,충북 괴산군,0,141.89999999999998,0
030P10024,경기 의정부시,30,의정부 우편집중국,0,0,6,2,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,48,0,0,전북 전주시 완산구,0,213.70000000000005,0
030P10025,충북 청주시 흥덕구,30,청주 우편집중국,0,0,4,6,중부권 광역우편물류센터,0,0,0,0,광주 우편집중국,0,46,0,0,광주 북구,0,57.0,0
030P10026,경기 군포시,30,성남 우편집중국,0,0,6,4,중부권 광역우편물류센터,0,0,0,0,부산 우편집중국,0,48,0,0,부산 남구,0,35.2,0
030P10027,인천 옹진군,30,부천 우편집중국,0,0,8,4,중부권 광역우편물류센터,0,0,0,0,포항 우편집중국,0,50,0,0,경북 경주시,0,226.3,0
031P10001,경북 안동시,31,안동 우편집중국,0,0,2,3,중부권 광역우편물류센터,0,0,0,0,성남 우편집중국,0,45,0,0,경기 광명시,0,59.800000000000004,0
031P10002,경남 창원시 의창구,31,창원 우편집중국,0,0,3,2,중부권 광역우편물류센터,0,0,0,0,동서울 우편집중국,0,46,0,0,서울 성북구,0,35.7,0
031P10003,경남 김해시,31,부산 우편집중국,0,0,5,5,중부권 광역우편물류센터,0,0,0,0,성남 우편집중국,0,48,0,0,경기 과천시,0,48.0,0
031P10004,충남 천안시 서북구,31,천안 우편집중국,0,0,2,2,중부권 광역우편물류센터,0,0,0,0,천안 우편집중국,0,45,0,0,충남 홍성군,0,153.60000000000002,0
031P10005,전북 전주시 완산구,31,진주 우편집중국,0,0,14,3,중부권 광역우편물류센터,0,0,0,0,창원 우편집중국,0,57,0,0,경남 창원시 성산구,0,75.19999999999999,0
031P10006,경북 포항시 남구,31,포항 우편집중국,0,0,2,4,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,45,0,0,전북 진안군,0,150.3,0
031P10007,인천 강화군,31,부천 우편집중국,0,0,10,3,중부권 광역우편물류센터,0,0,0,0,영암 우편집중국,0,53,0,0,전남 목포시,0,44.6,0
031P10008,강원 평창군,31,원주 우편집중국,0,0,6,9,중부권 광역우편물류센터,0,0,0,0,순천 집중과,0,49,0,0,전남 고흥군,0,58.2,0
031P10009,전북 전주시 덕진구,31,진주 우편집중국,0,0,11,3,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,54,0,0,경남 함양군,0,101.5,0
031P10010,충남 계룡시,31,대전 우편집중국,0,0,2,1,중부권 광역우편물류센터,0,0,0,0,원주 우편집중국,0,45,0,0,강원 태백시,0,227.20000000000002,0
031P10011,부산 남구,31,부산 우편집중국,0,0,4,4,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,47,0,0,경남 거창군,0,124.0,0
031P10012,대전 서구,31,대전 우편집중국,0,0,4,7,중부권 광역우편물류센터,0,0,0,0,천안 우편집중국,0,47,0,0,충남 아산시,0,45.2,0
031P10013,강원 동해시,31,강릉 우편집중국,0,0,3,3,중부권 광역우편물류센터,0,0,0,0,부산 우편집중국,0,46,0,0,부산 서구,0,69.7,0
031P10014,충남 천안시 동남구,31,천안 우편집중국,0,0,2,3,중부권 광역우편물류센터,0,0,0,0,원주 우편집중국,0,45,0,0,강원 평창군,0,84.1,0
031P10015,인천 옹진군,31,부천 우편집중국,0,0,8,5,중부권 광역우편물류센터,0,0,0,0,고양 우편집중국,0,51,0,0,경기 고양시 일산서구,0,30.0,0
031P10016,서울 도봉구,31,의정부 우편집중국,0,0,5,5,중부권 광역우편물류센터,0,0,0,0,의정부 우편집중국,0,48,0,0,경기 연천군,0,55.2,0
031P10017,전남 장성군,31,광주 우편집중국,0,0,3,5,중부권 광역우편물류센터,0,0,0,0,안동 우편집중국,0,46,0,0,경북 영주시,0,56.6,0
031P10018,경남 함안군,31,창원 우편집중국,0,0,5,4,중부권 광역우편물류센터,0,0,0,0,부산 우편집중국,0,48,0,0,부산 부산진구,0,69.7,0
031P10019,충북 진천군,31,청주 우편집중국,0,0,5,4,중부권 광역우편물류센터,0,0,0,0,고양 우편집중국,0,48,0,0,서울 은평구,0,39.0,0
032P10001,충남 천안시 동남구,32,천안 우편집중국,0,0,2,5,중부권 광역우편물류센터,0,0,0,0,원주 우편집중국,0,46,0,0,강원 영월군,0,62.3,0
032P10002,부산 강서구,32,부산 우편집중국,0,0,4,4,중부권 광역우편물류센터,0,0,0,0,대구 우편집중국,0,48,0,0,경북 고령군,0,80.10000000000001,0
032P10003,서울 양천구,32,부천 우편집중국,0,0,3,2,중부권 광역우편물류센터,0,0,0,0,수원 우편집중국,0,47,0,0,경기 안성시,0,113.69999999999999,0
032P10004,강원 철원군,32,의정부 우편집중국,0,0,6,5,중부권 광역우편물류센터,0,0,0,0,천안 우편집중국,0,50,0,0,충남 금산군,0,153.8,0
032P10005,경북 영천시,32,포항 우편집중국,0,0,5,4,중부권 광역우편물류센터,0,0,0,0,동서울 우편집중국,0,49,0,0,서울 서초구,0,78.8,0
032P10006,광주 서구,32,광주 우편집중국,0,0,10,4,중부권 광역우편물류센터,0,0,0,0,대구 우편집중국,0,54,0,0,경북 고령군,0,80.10000000000001,0
032P10007,경북 청도군,32,대구 우편집중국,0,0,7,6,중부권 광역우편물류센터,0,0,0,0,천안 우편집중국,0,51,0,0,충남 태안군,0,128.0,0
032P10008,부산 해운대구,32,부산 우편집중국,0,0,12,2,중부권 광역우편물류센터,0,0,0,0,대전 우편집중국,0,56,0,0,충남 서천군,0,155.9,0
032P10009,대구 서구,32,대구 우편집중국,0,0,4,5,중부권 광역우편물류센터,0,0,0,0,강릉 우편집중국,0,48,0,0,강원 동해시,0,71.8,0
032P10010,경남 창원시 마산회원구,32,창원 우편집중국,0,0,2,5,중부권 광역우편물류센터,0,0,0,0,성남 우편집중국,0,46,0,0,경기 안양시 동안구,0,55.7,0
032P10011,전북 부안군,32,진주 우편집중국,0,0,16,3,중부권 광역우편물류센터,0,0,0,0,동서울 우편집중국,0,60,0,0,경기 가평군,0,212.8,0
