택배번호,출발지,출발시간,거리,통행량,경유지1,하차시간,상차시간,거리,통행량,경유지2,하차시간,상차시간,거리,통행량,경유지3,하차시간,상차시간,거리,통행량,도착지,도착시간
099P10088,강원 양양군,99,68,9,강릉 우편집중국,0,0,368,1,중부권 광역우편물류센터,0,0,295,1,부산 우편집중국,0,0,152,1,부산 해운대구,0
099P10089,경기 과천시,99,48,3,성남 우편집중국,0,0,218,1,중부권 광역우편물류센터,0,0,216,1,안동 우편집중국,0,0,90,1,경북 청송군,0
099P10090,경남 창녕군,99,75,7,창원 우편집중국,0,0,251,1,중부권 광역우편물류센터,0,0,218,1,성남 우편집중국,0,0,43,1,경기 성남시 수정구,0
099P10091,경북 경주시,99,226,7,포항 우편집중국,0,0,271,1,중부권 광역우편물류센터,0,0,199,1,광주 우편집중국,0,0,140,1,전남 나주시,0
099P10092,강원 동해시,99,72,3,강릉 우편집중국,0,0,368,1,중부권 광역우편물류센터,0,0,199,1,광주 우편집중국,0,0,128,1,전남 구례군,0
099P10093,대전 중구,99,57,6,대전 우편집중국,0,0,53,1,중부권 광역우편물류센터,0,0,133,1,천안 우편집중국,0,0,164,1,충북 영동군,0
099P10094,부산 북구,99,35,3,부산 우편집중국,0,0,295,1,중부권 광역우편물류센터,0,0,253,1,부천 우편집중국,0,0,36,1,경기 부천시,0
099P10095,경기 고양시 일산서구,99,30,2,고양 우편집중국,0,0,268,1,중부권 광역우편물류센터,0,0,295,1,부산 우편집중국,0,0,60,1,부산 금정구,0
099P10096,서울 용산구,99,84,3,동서울 우편집중국,0,0,248,1,중부권 광역우편물류센터,0,0,295,1,부산 우편집중국,0,0,70,1,부산 서구,0
099P10097,전남 영광군,99,82,4,광주 우편집중국,0,0,199,1,중부권 광역우편물류센터,0,0,256,1,원주 우편집중국,0,0,108,1,강원 춘천시,0
099P10098,전남 여수시,99,30,3,순천 집중과,0,0,233,1,중부권 광역우편물류센터,0,0,251,1,창원 우편집중국,0,0,136,1,경남 거제시,0
099P10099,서울 구로구,99,88,6,성남 우편집중국,0,0,218,1,중부권 광역우편물류센터,0,0,248,1,동서울 우편집중국,0,0,82,1,서울 강남구,0
099P10100,인천 서구,99,47,4,부천 우편집중국,0,0,253,1,중부권 광역우편물류센터,0,0,199,1,광주 우편집중국,0,0,82,1,전남 영광군,0
099P10101,경북 의성군,99,70,5,안동 우편집중국,0,0,216,1,중부권 광역우편물류센터,0,0,253,1,부천 우편집중국,0,0,66,1,인천 옹진군,0
099P10102,강원 강릉시,99,30,5,강릉 우편집중국,0,0,368,1,중부권 광역우편물류센터,0,0,271,1,포항 우편집중국,0,0,30,1,경북 울진군,0
099P10103,경남 창녕군,99,75,7,창원 우편집중국,0,0,251,1,중부권 광역우편물류센터,0,0,133,1,천안 우편집중국,0,0,154,1,충남 홍성군,0
099P10104,경남 창원시 의창구,99,35,5,창원 우편집중국,0,0,251,1,중부권 광역우편물류센터,0,0,368,1,강릉 우편집중국,0,0,97,1,강원 고성군,0
099P10105,경기 구리시,99,53,6,의정부 우편집중국,0,0,261,1,중부권 광역우편물류센터,0,0,216,1,안동 우편집중국,0,0,44,1,경북 예천군,0
099P10106,경기 오산시,99,86,6,수원 우편집중국,0,0,229,1,중부권 광역우편물류센터,0,0,218,1,성남 우편집중국,0,0,56,1,경기 안양시 동안구,0
099P10107,경남 창원시 진해구,99,80,5,창원 우편집중국,0,0,251,1,중부권 광역우편물류센터,0,0,253,1,부천 우편집중국,0,0,61,1,인천 남동구,0
099P10108,전남 고흥군,99,58,5,순천 집중과,0,0,233,1,중부권 광역우편물류센터,0,0,202,1,진주 우편집중국,0,0,244,1,전북 정읍시,0
099P10109,경기 안산시 상록구,99,71,6,부천 우편집중국,0,0,253,1,중부권 광역우편물류센터,0,0,290,1,영암 우편집중국,0,0,50,1,전남 영암군,0
099P10110,경남 고성군,99,117,8,창원 우편집중국,0,0,251,1,중부권 광역우편물류센터,0,0,248,1,동서울 우편집중국,0,0,79,1,서울 서초구,0
099P10111,경기 수원시 장안구,99,77,8,수원 우편집중국,0,0,229,1,중부권 광역우편물류센터,0,0,218,1,성남 우편집중국,0,0,60,1,경기 광명시,0
099P10112,전남 강진군,99,50,6,영암 우편집중국,0,0,290,1,중부권 광역우편물류센터,0,0,218,1,성남 우편집중국,0,0,56,1,경기 군포시,0
099P10113,경기 안성시,99,114,1,수원 우편집중국,0,0,229,1,중부권 광역우편물류센터,0,0,248,1,동서울 우편집중국,0,0,144,1,경기 양평군,0
099P10114,전남 목포시,99,45,2,영암 우편집중국,0,0,290,1,중부권 광역우편물류센터,0,0,218,1,성남 우편집중국,0,0,56,1,서울 금천구,0
099P10115,경북 안동시,99,30,4,안동 우편집중국,0,0,216,1,중부권 광역우편물류센터,0,0,218,1,성남 우편집중국,0,0,43,1,경기 성남시 중원구,0
099P10116,전남 여수시,99,30,3,순천 집중과,0,0,233,1,중부권 광역우편물류센터,0,0,368,1,강릉 우편집중국,0,0,30,1,강원 강릉시,0
099P10117,경기 용인시 처인구,99,64,5,성남 우편집중국,0,0,218,1,중부권 광역우편물류센터,0,0,216,1,안동 우편집중국,0,0,57,1,경북 영주시,0
099P10118,전남 화순군,99,71,10,광주 우편집중국,0,0,199,1,중부권 광역우편물류센터,0,0,202,1,진주 우편집중국,0,0,190,1,전북 전주시 덕진구,0
099P10119,충북 청주시 청원구,99,30,2,청주 우편집중국,0,0,100,1,중부권 광역우편물류센터,0,0,192,1,대구 우편집중국,0,0,80,1,경북 고령군,0
099P10120,서울 강북구,99,64,7,의정부 우편집중국,0,0,261,1,중부권 광역우편물류센터,0,0,233,1,순천 집중과,0,0,47,1,전남 광양시,0
099P10121,서울 마포구,99,42,2,고양 우편집중국,0,0,268,1,중부권 광역우편물류센터,0,0,229,1,수원 우편집중국,0,0,77,1,경기 수원시 장안구,0
099P10122,서울 영등포구,99,36,3,부천 우편집중국,0,0,253,1,중부권 광역우편물류센터,0,0,133,1,천안 우편집중국,0,0,30,1,충남 천안시 서북구,0
099P10123,서울 중랑구,99,48,3,의정부 우편집중국,0,0,261,1,중부권 광역우편물류센터,0,0,202,1,진주 우편집중국,0,0,270,1,전북 부안군,0
099P10124,서울 금천구,99,56,9,성남 우편집중국,0,0,218,1,중부권 광역우편물류센터,0,0,53,1,대전 우편집중국,0,0,102,1,충남 청양군,0
099P10125,대구 서구,99,43,3,대구 우편집중국,0,0,192,1,중부권 광역우편물류센터,0,0,368,1,강릉 우편집중국,0,0,72,1,강원 동해시,0
099P10126,충북 청주시 서원구,99,30,2,청주 우편집중국,0,0,100,1,중부권 광역우편물류센터,0,0,251,1,창원 우편집중국,0,0,35,1,경남 창원시 의창구,0
099P10127,경북 김천시,99,106,6,대구 우편집중국,0,0,192,1,중부권 광역우편물류센터,0,0,199,1,광주 우편집중국,0,0,140,1,전남 나주시,0
099P10128,경북 포항시 남구,99,30,2,포항 우편집중국,0,0,271,1,중부권 광역우편물류센터,0,0,251,1,창원 우편집중국,0,0,136,1,경남 거제시,0
099P10129,전북 고창군,99,234,18,진주 우편집중국,0,0,202,1,중부권 광역우편물류센터,0,0,253,1,부천 우편집중국,0,0,36,1,경기 부천시,0
099P10130,충남 공주시,99,76,11,대전 우편집중국,0,0,53,1,중부권 광역우편물류센터,0,0,318,1,울산 우편집중국,0,0,65,1,부산 기장군,0
099P10131,경기 연천군,99,55,5,의정부 우편집중국,0,0,261,1,중부권 광역우편물류센터,0,0,216,1,안동 우편집중국,0,0,97,1,경북 상주시,0
099P10132,전남 영암군,99,50,3,영암 우편집중국,0,0,290,1,중부권 광역우편물류센터,0,0,202,1,진주 우편집중국,0,0,180,1,전북 임실군,0
099P10133,충북 청주시 청원구,99,30,2,청주 우편집중국,0,0,100,1,중부권 광역우편물류센터,0,0,53,1,대전 우편집중국,0,0,156,1,충남 서천군,0
099P10134,경북 포항시 북구,99,30,6,포항 우편집중국,0,0,271,1,중부권 광역우편물류센터,0,0,248,1,동서울 우편집중국,0,0,30,1,서울 광진구,0
099P10135,충북 영동군,99,164,9,천안 우편집중국,0,0,133,1,중부권 광역우편물류센터,0,0,271,1,포항 우편집중국,0,0,226,1,경북 경주시,0
099P10136,경기 성남시 수정구,99,43,2,성남 우편집중국,0,0,218,1,중부권 광역우편물류센터,0,0,199,1,광주 우편집중국,0,0,150,1,광주 서구,0
099P10137,경북 예천군,99,44,2,안동 우편집중국,0,0,216,1,중부권 광역우편물류센터,0,0,261,1,의정부 우편집중국,0,0,55,1,강원 철원군,0
099P10138,경남 의령군,99,53,7,진주 우편집중국,0,0,202,1,중부권 광역우편물류센터,0,0,53,1,대전 우편집중국,0,0,77,1,충남 논산시,0
099P10139,충남 아산시,99,45,5,천안 우편집중국,0,0,133,1,중부권 광역우편물류센터,0,0,251,1,창원 우편집중국,0,0,30,1,경남 창원시 마산합포구,0
099P10140,대전 중구,99,57,6,대전 우편집중국,0,0,53,1,중부권 광역우편물류센터,0,0,100,1,청주 우편집중국,0,0,71,1,충북 진천군,0
099P10141,경남 의령군,99,53,7,진주 우편집중국,0,0,202,1,중부권 광역우편물류센터,0,0,229,1,수원 우편집중국,0,0,86,1,경기 오산시,0
099P10142,서울 금천구,99,56,9,성남 우편집중국,0,0,218,1,중부권 광역우편물류센터,0,0,229,1,수원 우편집중국,0,0,30,1,경기 수원시 영통구,0
099P10143,경기 안산시 단원구,99,68,5,부천 우편집중국,0,0,253,1,중부권 광역우편물류센터,0,0,268,1,고양 우편집중국,0,0,42,1,서울 서대문구,0
099P10144,경남 통영시,99,136,8,창원 우편집중국,0,0,251,1,중부권 광역우편물류센터,0,0,218,1,성남 우편집중국,0,0,56,1,경기 안양시 만안구,0
099P10145,강원 양양군,99,68,9,강릉 우편집중국,0,0,368,1,중부권 광역우편물류센터,0,0,256,1,원주 우편집중국,0,0,150,1,강원 인제군,0
099P10146,충남 천안시 서북구,99,30,3,천안 우편집중국,0,0,133,1,중부권 광역우편물류센터,0,0,368,1,강릉 우편집중국,0,0,30,1,강원 강릉시,0
099P10147,충남 계룡시,99,30,2,대전 우편집중국,0,0,53,1,중부권 광역우편물류센터,0,0,253,1,부천 우편집중국,0,0,71,1,경기 안산시 상록구,0
099P10148,충남 논산시,99,77,4,대전 우편집중국,0,0,53,1,중부권 광역우편물류센터,0,0,256,1,원주 우편집중국,0,0,124,1,강원 정선군,0
099P10149,전남 보성군,99,84,4,순천 집중과,0,0,233,1,중부권 광역우편물류센터,0,0,53,1,대전 우편집중국,0,0,156,1,충남 서천군,0
099P10150,충남 공주시,99,76,11,대전 우편집중국,0,0,53,1,중부권 광역우편물류센터,0,0,202,1,진주 우편집중국,0,0,82,1,경남 산청군,0
099P10151,부산 기장군,99,65,5,울산 우편집중국,0,0,318,1,중부권 광역우편물류센터,0,0,295,1,부산 우편집중국,0,0,70,1,부산 부산진구,0
099P10152,부산 서구,99,70,5,부산 우편집중국,0,0,295,1,중부권 광역우편물류센터,0,0,261,1,의정부 우편집중국,0,0,45,1,경기 동두천시,0
099P10153,대구 동구,99,50,2,대구 우편집중국,0,0,192,1,중부권 광역우편물류센터,0,0,53,1,대전 우편집중국,0,0,56,1,세종특별자치시,0
099P10154,서울 강북구,99,64,7,의정부 우편집중국,0,0,261,1,중부권 광역우편물류센터,0,0,202,1,진주 우편집중국,0,0,306,1,전북 군산시,0
099P10155,경기 구리시,99,53,6,의정부 우편집중국,0,0,261,1,중부권 광역우편물류센터,0,0,216,1,안동 우편집중국,0,0,57,1,경북 봉화군,0
099P10156,충남 보령시,99,190,11,대전 우편집중국,0,0,53,1,중부권 광역우편물류센터,0,0,253,1,부천 우편집중국,0,0,74,1,인천 동구,0
099P10157,강원 강릉시,99,30,5,강릉 우편집중국,0,0,368,1,중부권 광역우편물류센터,0,0,100,1,청주 우편집중국,0,0,97,1,충북 음성군,0
099P10158,부산 동구,99,35,2,부산 우편집중국,0,0,295,1,중부권 광역우편물류센터,0,0,268,1,고양 우편집중국,0,0,36,1,경기 김포시,0
099P10159,전북 전주시 덕진구,99,190,15,진주 우편집중국,0,0,202,1,중부권 광역우편물류센터,0,0,256,1,원주 우편집중국,0,0,62,1,충북 제천시,0
099P10160,경기 수원시 장안구,99,77,8,수원 우편집중국,0,0,229,1,중부권 광역우편물류센터,0,0,290,1,영암 우편집중국,0,0,50,1,전남 영암군,0
099P10161,경기 이천시,99,94,6,성남 우편집중국,0,0,218,1,중부권 광역우편물류센터,0,0,199,1,광주 우편집중국,0,0,39,1,전남 장성군,0
099P10162,경북 고령군,99,80,7,대구 우편집중국,0,0,192,1,중부권 광역우편물류센터,0,0,290,1,영암 우편집중국,0,0,30,1,전남 진도군,0
099P10163,전북 정읍시,99,244,13,진주 우편집중국,0,0,202,1,중부권 광역우편물류센터,0,0,229,1,수원 우편집중국,0,0,110,1,경기 화성시,0
099P10164,인천 중구,99,66,5,부천 우편집중국,0,0,253,1,중부권 광역우편물류센터,0,0,253,1,부천 우편집중국,0,0,47,1,인천 서구,0
099P10165,전남 신안군,99,45,3,영암 우편집중국,0,0,290,1,중부권 광역우편물류센터,0,0,318,1,울산 우편집중국,0,0,30,1,울산 중구,0
099P10166,강원 양양군,99,68,9,강릉 우편집중국,0,0,368,1,중부권 광역우편물류센터,0,0,253,1,부천 우편집중국,0,0,36,1,서울 영등포구,0
099P10167,충남 서천군,99,156,7,대전 우편집중국,0,0,53,1,중부권 광역우편물류센터,0,0,253,1,부천 우편집중국,0,0,36,1,인천 부평구,0
099P10168,경기 용인시 기흥구,99,58,4,성남 우편집중국,0,0,218,1,중부권 광역우편물류센터,0,0,271,1,포항 우편집중국,0,0,30,1,경북 포항시 북구,0
099P10169,충남 공주시,99,76,11,대전 우편집중국,0,0,53,1,중부권 광역우편물류센터,0,0,248,1,동서울 우편집중국,0,0,58,1,서울 송파구,0
099P10170,서울 강서구,99,36,1,부천 우편집중국,0,0,253,1,중부권 광역우편물류센터,0,0,229,1,수원 우편집중국,0,0,105,1,경기 평택시,0
099P10171,전남 진도군,99,30,3,영암 우편집중국,0,0,290,1,중부권 광역우편물류센터,0,0,318,1,울산 우편집중국,0,0,30,1,울산 중구,0
099P10172,경남 거제시,99,136,5,창원 우편집중국,0,0,251,1,중부권 광역우편물류센터,0,0,253,1,부천 우편집중국,0,0,68,1,경기 안산시 단원구,0
099P10173,인천 부평구,99,36,6,부천 우편집중국,0,0,253,1,중부권 광역우편물류센터,0,0,251,1,창원 우편집중국,0,0,49,1,경남 함안군,0
099P10174,대구 남구,99,43,1,대구 우편집중국,0,0,192,1,중부권 광역우편물류센터,0,0,199,1,광주 우편집중국,0,0,71,1,전남 화순군,0
099P10175,부산 기장군,99,65,5,울산 우편집중국,0,0,318,1,중부권 광역우편물류센터,0,0,192,1,대구 우편집중국,0,0,50,1,대구 동구,0
099P10176,인천 서구,99,47,4,부천 우편집중국,0,0,253,1,중부권 광역우편물류센터,0,0,261,1,의정부 우편집중국,0,0,45,1,경기 동두천시,0
099P10177,경남 창원시 진해구,99,80,5,창원 우편집중국,0,0,251,1,중부권 광역우편물류센터,0,0,216,1,안동 우편집중국,0,0,70,1,경북 의성군,0
099P10178,전남 무안군,99,63,8,영암 우편집중국,0,0,290,1,중부권 광역우편물류센터,0,0,290,1,영암 우편집중국,0,0,30,1,전남 진도군,0
099P10179,강원 평창군,99,84,6,원주 우편집중국,0,0,256,1,중부권 광역우편물류센터,0,0,261,1,의정부 우편집중국,0,0,55,1,강원 철원군,0
099P10180,인천 미추홀구,99,61,8,부천 우편집중국,0,0,253,1,중부권 광역우편물류센터,0,0,199,1,광주 우편집중국,0,0,150,1,광주 남구,0
099P10181,충남 논산시,99,77,4,대전 우편집중국,0,0,53,1,중부권 광역우편물류센터,0,0,248,1,동서울 우편집중국,0,0,144,1,경기 양평군,0
099P10182,경기 안양시 만안구,99,56,4,성남 우편집중국,0,0,218,1,중부권 광역우편물류센터,0,0,192,1,대구 우편집중국,0,0,106,1,경북 김천시,0
099P10183,강원 인제군,99,150,4,원주 우편집중국,0,0,256,1,중부권 광역우편물류센터,0,0,199,1,광주 우편집중국,0,0,150,1,광주 남구,0
099P10184,부산 남구,99,35,2,부산 우편집중국,0,0,295,1,중부권 광역우편물류센터,0,0,295,1,부산 우편집중국,0,0,70,1,부산 영도구,0
099P10185,전남 화순군,99,71,10,광주 우편집중국,0,0,199,1,중부권 광역우편물류센터,0,0,253,1,부천 우편집중국,0,0,36,1,인천 부평구,0
099P10186,전남 화순군,99,71,10,광주 우편집중국,0,0,199,1,중부권 광역우편물류센터,0,0,295,1,부산 우편집중국,0,0,70,1,부산 사상구,0
099P10187,광주 북구,99,57,4,광주 우편집중국,0,0,199,1,중부권 광역우편물류센터,0,0,261,1,의정부 우편집중국,0,0,55,1,강원 철원군,0
099P10188,대구 북구,99,30,4,대구 우편집중국,0,0,192,1,중부권 광역우편물류센터,0,0,202,1,진주 우편집중국,0,0,284,1,전북 김제시,0
099P10189,경기 용인시 수지구,99,58,4,성남 우편집중국,0,0,218,1,중부권 광역우편물류센터,0,0,233,1,순천 집중과,0,0,84,1,전남 보성군,0
099P10190,울산 남구,99,30,3,울산 우편집중국,0,0,318,1,중부권 광역우편물류센터,0,0,253,1,부천 우편집중국,0,0,36,1,서울 영등포구,0
099P10191,전남 함평군,99,108,5,광주 우편집중국,0,0,199,1,중부권 광역우편물류센터,0,0,202,1,진주 우편집중국,0,0,270,1,전북 부안군,0
099P10192,서울 성북구,99,36,6,동서울 우편집중국,0,0,248,1,중부권 광역우편물류센터,0,0,192,1,대구 우편집중국,0,0,106,1,경북 김천시,0
099P10193,충남 당진시,99,109,4,천안 우편집중국,0,0,133,1,중부권 광역우편물류센터,0,0,229,1,수원 우편집중국,0,0,77,1,경기 수원시 권선구,0
099P10194,경남 밀양시,99,74,4,부산 우편집중국,0,0,295,1,중부권 광역우편물류센터,0,0,53,1,대전 우편집중국,0,0,46,1,대전 서구,0
099P10195,전남 진도군,99,30,3,영암 우편집중국,0,0,290,1,중부권 광역우편물류센터,0,0,216,1,안동 우편집중국,0,0,97,1,경북 상주시,0
099P10196,전남 구례군,99,128,11,광주 우편집중국,0,0,199,1,중부권 광역우편물류센터,0,0,295,1,부산 우편집중국,0,0,39,1,경남 김해시,0
099P10197,전북 장수군,99,133,7,진주 우편집중국,0,0,202,1,중부권 광역우편물류센터,0,0,248,1,동서울 우편집중국,0,0,51,1,경기 하남시,0
099P10198,경기 남양주시,99,40,2,동서울 우편집중국,0,0,248,1,중부권 광역우편물류센터,0,0,233,1,순천 집중과,0,0,30,1,전남 여수시,0
099P10199,강원 정선군,99,124,4,원주 우편집중국,0,0,256,1,중부권 광역우편물류센터,0,0,100,1,청주 우편집중국,0,0,71,1,충북 진천군,0
099P10200,인천 부평구,99,36,6,부천 우편집중국,0,0,253,1,중부권 광역우편물류센터,0,0,261,1,의정부 우편집중국,0,0,68,1,경기 의정부시,0
099P10201,충남 청양군,99,102,4,대전 우편집중국,0,0,53,1,중부권 광역우편물류센터,0,0,199,1,광주 우편집중국,0,0,57,1,광주 북구,0
099P10202,충남 서산시,99,128,7,천안 우편집중국,0,0,133,1,중부권 광역우편물류센터,0,0,295,1,부산 우편집중국,0,0,70,1,부산 영도구,0
099P10203,경남 창원시 의창구,99,35,5,창원 우편집중국,0,0,251,1,중부권 광역우편물류센터,0,0,218,1,성남 우편집중국,0,0,64,1,경기 용인시 처인구,0
099P10204,전북 군산시,99,307,15,진주 우편집중국,0,0,202,1,중부권 광역우편물류센터,0,0,202,1,진주 우편집중국,0,0,53,1,경남 의령군,0
099P10205,강원 홍천군,99,81,6,원주 우편집중국,0,0,256,1,중부권 광역우편물류센터,0,0,192,1,대구 우편집중국,0,0,79,1,경북 청도군,0
099P10206,경북 성주군,99,88,2,대구 우편집중국,0,0,192,1,중부권 광역우편물류센터,0,0,261,1,의정부 우편집중국,0,0,53,1,경기 구리시,0
099P10207,경기 김포시,99,36,3,고양 우편집중국,0,0,268,1,중부권 광역우편물류센터,0,0,256,1,원주 우편집중국,0,0,30,1,강원 원주시,0
099P10208,경기 포천시,99,52,6,의정부 우편집중국,0,0,261,1,중부권 광역우편물류센터,0,0,295,1,부산 우편집중국,0,0,70,1,부산 영도구,0
099P10209,충남 당진시,99,109,4,천안 우편집중국,0,0,133,1,중부권 광역우편물류센터,0,0,216,1,안동 우편집중국,0,0,57,1,경북 영주시,0
099P10210,경기 광명시,99,60,4,성남 우편집중국,0,0,218,1,중부권 광역우편물류센터,0,0,290,1,영암 우편집중국,0,0,45,1,전남 신안군,0
099P10211,강원 강릉시,99,30,5,강릉 우편집중국,0,0,368,1,중부권 광역우편물류센터,0,0,202,1,진주 우편집중국,0,0,284,1,전북 김제시,0
099P10212,인천 강화군,99,96,5,부천 우편집중국,0,0,253,1,중부권 광역우편물류센터,0,0,368,1,강릉 우편집중국,0,0,97,1,강원 고성군,0
099P10213,전북 진안군,99,150,6,진주 우편집중국,0,0,202,1,중부권 광역우편물류센터,0,0,253,1,부천 우편집중국,0,0,36,1,경기 부천시,0
099P10214,경남 거제시,99,136,5,창원 우편집중국,0,0,251,1,중부권 광역우편물류센터,0,0,53,1,대전 우편집중국,0,0,46,1,대전 서구,0
099P10215,경기 포천시,99,52,6,의정부 우편집중국,0,0,261,1,중부권 광역우편물류센터,0,0,229,1,수원 우편집중국,0,0,69,1,경기 수원시 팔달구,0
099P10216,경기 이천시,99,94,6,성남 우편집중국,0,0,218,1,중부권 광역우편물류센터,0,0,192,1,대구 우편집중국,0,0,76,1,경북 구미시,0
099P10217,전남 무안군,99,63,8,영암 우편집중국,0,0,290,1,중부권 광역우편물류센터,0,0,261,1,의정부 우편집중국,0,0,38,1,경기 양주시,0
099P10218,전남 함평군,99,108,5,광주 우편집중국,0,0,199,1,중부권 광역우편물류센터,0,0,253,1,부천 우편집중국,0,0,68,1,경기 안산시 단원구,0
099P10219,전북 임실군,99,180,9,진주 우편집중국,0,0,202,1,중부권 광역우편물류센터,0,0,192,1,대구 우편집중국,0,0,88,1,경북 성주군,0
099P10220,경기 과천시,99,48,3,성남 우편집중국,0,0,218,1,중부권 광역우편물류센터,0,0,100,1,청주 우편집중국,0,0,44,1,충북 청주시 흥덕구,0
099P10221,울산 울주군,99,35,3,울산 우편집중국,0,0,318,1,중부권 광역우편물류센터,0,0,253,1,부천 우편집중국,0,0,66,1,인천 옹진군,0
099P10222,경기 시흥시,99,53,5,부천 우편집중국,0,0,253,1,중부권 광역우편물류센터,0,0,199,1,광주 우편집중국,0,0,57,1,광주 북구,0
099P10223,충북 청주시 상당구,99,65,3,청주 우편집중국,0,0,100,1,중부권 광역우편물류센터,0,0,271,1,포항 우편집중국,0,0,30,1,경북 울진군,0
099P10224,경북 칠곡군,99,55,6,대구 우편집중국,0,0,192,1,중부권 광역우편물류센터,0,0,368,1,강릉 우편집중국,0,0,30,1,강원 강릉시,0
099P10225,광주 광산구,99,202,7,광주 우편집중국,0,0,199,1,중부권 광역우편물류센터,0,0,268,1,고양 우편집중국,0,0,48,1,경기 파주시,0
099P10226,광주 광산구,99,202,7,광주 우편집중국,0,0,199,1,중부권 광역우편물류센터,0,0,290,1,영암 우편집중국,0,0,50,1,전남 영암군,0
099P10227,충남 천안시 동남구,99,30,2,천안 우편집중국,0,0,133,1,중부권 광역우편물류센터,0,0,133,1,천안 우편집중국,0,0,45,1,충남 아산시,0
099P10228,부산 서구,99,70,5,부산 우편집중국,0,0,295,1,중부권 광역우편물류센터,0,0,271,1,포항 우편집중국,0,0,30,1,경북 포항시 북구,0
099P10229,강원 고성군,99,97,4,강릉 우편집중국,0,0,368,1,중부권 광역우편물류센터,0,0,199,1,광주 우편집중국,0,0,92,1,전남 곡성군,0
099P10230,서울 양천구,99,36,1,부천 우편집중국,0,0,253,1,중부권 광역우편물류센터,0,0,53,1,대전 우편집중국,0,0,30,1,충남 계룡시,0
099P10231,전북 군산시,99,307,15,진주 우편집중국,0,0,202,1,중부권 광역우편물류센터,0,0,256,1,원주 우편집중국,0,0,84,1,강원 평창군,0
099P10232,전남 완도군,99,50,1,영암 우편집중국,0,0,290,1,중부권 광역우편물류센터,0,0,218,1,성남 우편집중국,0,0,43,1,경기 성남시 수정구,0
099P10233,경남 의령군,99,53,7,진주 우편집중국,0,0,202,1,중부권 광역우편물류센터,0,0,218,1,성남 우편집중국,0,0,64,1,경기 용인시 처인구,0
099P10234,울산 동구,99,30,6,울산 우편집중국,0,0,318,1,중부권 광역우편물류센터,0,0,268,1,고양 우편집중국,0,0,48,1,경기 파주시,0
099P10235,경북 문경시,99,119,4,안동 우편집중국,0,0,216,1,중부권 광역우편물류센터,0,0,202,1,진주 우편집중국,0,0,234,1,전북 고창군,0
099P10236,울산 동구,99,30,6,울산 우편집중국,0,0,318,1,중부권 광역우편물류센터,0,0,133,1,천안 우편집중국,0,0,128,1,충남 서산시,0
099P10237,부산 금정구,99,60,6,부산 우편집중국,0,0,295,1,중부권 광역우편물류센터,0,0,133,1,천안 우편집중국,0,0,30,1,충남 천안시 동남구,0
099P10238,경기 파주시,99,48,1,고양 우편집중국,0,0,268,1,중부권 광역우편물류센터,0,0,256,1,원주 우편집중국,0,0,54,1,강원 횡성군,0
099P10239,충북 옥천군,99,135,9,천안 우편집중국,0,0,133,1,중부권 광역우편물류센터,0,0,192,1,대구 우편집중국,0,0,55,1,경북 칠곡군,0
099P10240,경기 성남시 분당구,99,39,6,성남 우편집중국,0,0,218,1,중부권 광역우편물류센터,0,0,295,1,부산 우편집중국,0,0,74,1,경남 밀양시,0
099P10241,경남 창원시 의창구,99,35,5,창원 우편집중국,0,0,251,1,중부권 광역우편물류센터,0,0,251,1,창원 우편집중국,0,0,75,1,경남 창원시 성산구,0
099P10242,경기 하남시,99,51,3,동서울 우편집중국,0,0,248,1,중부권 광역우편물류센터,0,0,192,1,대구 우편집중국,0,0,43,1,대구 남구,0
099P10243,경기 성남시 분당구,99,39,6,성남 우편집중국,0,0,218,1,중부권 광역우편물류센터,0,0,253,1,부천 우편집중국,0,0,36,1,인천 부평구,0
099P10244,경남 산청군,99,82,9,진주 우편집중국,0,0,202,1,중부권 광역우편물류센터,0,0,268,1,고양 우편집중국,0,0,30,1,경기 고양시 덕양구,0
099P10245,강원 양양군,99,68,9,강릉 우편집중국,0,0,368,1,중부권 광역우편물류센터,0,0,256,1,원주 우편집중국,0,0,108,1,강원 춘천시,0
099P10246,전남 고흥군,99,58,5,순천 집중과,0,0,233,1,중부권 광역우편물류센터,0,0,251,1,창원 우편집중국,0,0,136,1,경남 거제시,0
099P10247,충북 청주시 상당구,99,65,3,청주 우편집중국,0,0,100,1,중부권 광역우편물류센터,0,0,271,1,포항 우편집중국,0,0,30,1,경북 포항시 북구,0
099P10248,경남 합천군,99,149,7,진주 우편집중국,0,0,202,1,중부권 광역우편물류센터,0,0,233,1,순천 집중과,0,0,58,1,전남 고흥군,0
099P10249,서울 동작구,99,51,4,성남 우편집중국,0,0,218,1,중부권 광역우편물류센터,0,0,133,1,천안 우편집중국,0,0,175,1,전북 무주군,0
099P10250,경남 함양군,99,101,8,진주 우편집중국,0,0,202,1,중부권 광역우편물류센터,0,0,261,1,의정부 우편집중국,0,0,48,1,서울 중랑구,0
099P10251,충북 제천시,99,62,7,원주 우편집중국,0,0,256,1,중부권 광역우편물류센터,0,0,248,1,동서울 우편집중국,0,0,84,1,서울 중구,0
099P10252,경북 청도군,99,79,4,대구 우편집중국,0,0,192,1,중부권 광역우편물류센터,0,0,268,1,고양 우편집중국,0,0,30,1,경기 고양시 일산동구,0
099P10253,전북 김제시,99,284,14,진주 우편집중국,0,0,202,1,중부권 광역우편물류센터,0,0,218,1,성남 우편집중국,0,0,56,1,경기 안양시 동안구,0
